season,daynum,wteam,wscore,lteam,lscore,wloc,numot
D,24,551,82,833,56,H,NA
D,24,559,77,743,57,H,NA
D,24,580,99,522,97,H,NA
D,24,586,57,831,48,A,NA
D,24,600,65,634,54,H,NA
D,24,613,62,705,44,H,NA
D,24,628,83,714,67,H,NA
D,24,640,82,667,51,H,NA
D,24,643,85,566,81,A,NA
D,24,644,79,854,66,A,NA
D,24,653,73,813,61,N,NA
D,24,669,68,790,62,H,NA
D,24,670,62,574,55,H,NA
D,24,722,57,660,54,N,NA
D,24,726,63,621,53,H,NA
D,24,730,78,597,71,H,NA
D,24,772,57,811,51,H,NA
D,24,774,74,680,70,A,NA
D,24,786,74,560,56,H,NA
D,24,794,67,765,55,A,NA
D,24,796,87,820,78,H,NA
D,24,799,69,683,65,H,NA
D,24,801,85,734,39,H,NA
D,24,810,89,758,76,H,NA
D,24,829,75,698,60,N,NA
D,24,842,83,536,80,H,NA
D,25,515,85,830,83,N,NA
D,25,544,81,531,61,H,NA
D,25,556,107,585,69,H,NA
D,25,589,85,648,60,H,NA
D,25,592,82,595,66,A,NA
D,25,602,74,732,72,N,NA
D,25,606,73,550,50,H,NA
D,25,623,70,780,65,H,NA
D,25,624,84,503,69,H,NA
D,25,660,51,705,48,N,NA
D,25,662,89,615,59,H,NA
D,25,692,85,712,72,H,NA
D,25,700,85,571,73,N,NA
D,25,702,66,849,52,N,NA
D,25,720,70,729,62,H,NA
D,25,722,58,613,37,A,NA
D,25,731,76,851,65,A,NA
D,25,783,76,678,51,H,NA
D,25,789,60,671,59,H,NA
D,25,818,71,817,68,A,NA
D,26,513,86,514,80,A,NA
D,26,515,66,702,60,N,NA
D,26,521,64,819,59,H,NA
D,26,523,71,593,58,H,NA
D,26,526,93,652,86,A,NA
D,26,527,62,679,44,H,NA
D,26,530,68,797,47,H,NA
D,26,541,61,775,58,A,NA
D,26,544,88,700,76,H,NA
D,26,545,81,782,71,H,NA
D,26,555,83,567,66,A,NA
D,26,561,69,533,56,H,NA
D,26,564,79,754,76,H,NA
D,26,571,89,531,79,N,NA
D,26,572,73,724,66,H,NA
D,26,577,120,747,56,H,NA
D,26,578,75,534,56,H,NA
D,26,579,56,654,55,A,NA
D,26,583,77,540,49,A,NA
D,26,588,64,657,61,H,NA
D,26,589,93,602,91,H,NA
D,26,600,88,614,78,H,NA
D,26,603,89,608,61,H,NA
D,26,626,64,535,44,H,NA
D,26,641,86,619,63,H,NA
D,26,653,76,799,67,A,NA
D,26,655,56,664,39,H,NA
D,26,665,96,704,90,H,NA
D,26,666,90,812,80,H,NA
D,26,673,81,510,67,H,NA
D,26,675,75,716,46,H,NA
D,26,683,57,813,56,N,NA
D,26,687,76,522,69,A,NA
D,26,690,77,703,61,H,NA
D,26,695,81,553,56,H,NA
D,26,698,95,841,84,N,NA
D,26,713,77,594,57,H,NA
D,26,715,68,718,30,H,NA
D,26,721,68,560,42,H,NA
D,26,723,72,546,56,H,NA
D,26,730,52,647,48,A,NA
D,26,732,87,648,76,N,NA
D,26,736,61,816,54,A,NA
D,26,737,88,803,78,H,NA
D,26,739,54,558,52,A,NA
D,26,742,69,617,64,H,NA
D,26,743,66,645,63,A,NA
D,26,749,59,825,58,H,NA
D,26,753,78,582,75,A,NA
D,26,766,86,611,69,A,NA
D,26,771,93,793,76,A,NA
D,26,773,87,804,65,H,NA
D,26,781,66,566,52,A,NA
D,26,788,75,824,70,A,NA
D,26,796,84,711,75,A,NA
D,26,815,63,777,60,H,NA
D,26,827,68,717,63,H,NA
D,26,828,62,616,54,H,NA
D,26,839,81,667,66,H,NA
D,26,845,73,537,67,H,NA
D,26,849,66,830,56,N,NA
D,26,853,90,548,50,H,NA
D,27,504,75,528,52,H,NA
D,27,556,83,765,55,H,NA
D,27,573,78,506,74,A,NA
D,27,639,73,520,60,A,NA
D,27,651,99,835,78,H,NA
D,27,669,76,569,62,H,NA
D,27,720,86,517,45,H,NA
D,27,738,72,642,67,H,NA
D,27,746,78,635,56,A,NA
D,27,756,89,565,77,H,NA
D,27,758,82,686,53,H,NA
D,27,805,78,802,61,H,NA
D,27,829,76,515,63,N,NA
D,27,830,62,841,53,N,NA
D,27,849,78,698,41,N,NA
D,28,503,80,594,69,H,NA
D,28,508,72,804,56,H,NA
D,28,518,62,536,43,H,NA
D,28,522,60,535,58,H,NA
D,28,530,70,654,53,H,NA
D,28,538,99,566,56,H,NA
D,28,546,66,668,59,H,NA
D,28,570,78,744,68,H,NA
D,28,592,91,523,61,H,NA
D,28,604,78,661,73,H,NA
D,28,623,71,797,35,H,NA
D,28,625,71,637,70,N,NA
D,28,629,79,548,48,H,NA
D,28,640,97,851,75,N,NA
D,28,650,84,762,72,A,NA
D,28,657,86,828,84,A,NA
D,28,662,81,578,47,H,NA
D,28,670,59,551,56,N,NA
D,28,674,89,505,45,H,NA
D,28,676,63,519,53,H,NA
D,28,678,74,677,68,H,NA
D,28,692,67,568,60,H,NA
D,28,693,89,585,71,H,NA
D,28,708,86,610,75,A,NA
D,28,714,74,791,70,A,NA
D,28,728,73,789,70,H,NA
D,28,729,74,644,48,H,NA
D,28,731,79,803,71,H,NA
D,28,733,78,753,70,H,NA
D,28,740,73,782,71,H,NA
D,28,751,67,617,63,A,NA
D,28,752,74,812,61,A,NA
D,28,755,61,780,53,H,NA
D,28,769,91,850,42,H,NA
D,28,773,103,734,76,H,NA
D,28,778,71,558,55,H,NA
D,28,788,94,516,85,H,NA
D,28,794,76,543,67,H,NA
D,28,821,65,512,48,N,NA
D,28,825,87,665,71,H,NA
D,28,848,60,598,59,H,NA
D,28,852,73,699,69,A,NA
D,28,853,100,683,67,H,NA
D,29,527,69,596,56,N,NA
D,29,534,49,541,48,H,NA
D,29,540,90,553,81,H,NA
D,29,559,95,611,58,H,NA
D,29,573,78,816,63,H,NA
D,29,574,72,529,70,A,NA
D,29,575,91,571,78,H,NA
D,29,576,73,679,58,H,NA
D,29,583,75,811,69,H,NA
D,29,595,70,620,57,H,NA
D,29,603,72,631,60,H,NA
D,29,612,84,616,70,H,NA
D,29,615,65,855,62,H,NA
D,29,622,59,690,51,H,NA
D,29,625,52,821,49,N,NA
D,29,626,78,580,54,H,NA
D,29,634,92,593,87,A,NA
D,29,637,84,512,80,N,NA
D,29,659,65,672,61,H,NA
D,29,673,77,764,70,H,NA
D,29,713,99,765,59,H,NA
D,29,716,66,608,65,A,NA
D,29,720,78,792,51,H,NA
D,29,723,103,832,69,H,NA
D,29,727,52,756,44,H,NA
D,29,730,60,846,50,H,NA
D,29,732,78,757,73,H,NA
D,29,737,80,695,69,H,NA
D,29,741,67,531,49,H,NA
D,29,766,86,775,67,H,NA
D,29,771,58,537,55,H,NA
D,29,772,56,768,43,H,NA
D,29,786,58,670,46,N,NA
D,29,790,85,547,74,H,NA
D,29,795,70,521,62,A,NA
D,29,798,60,602,59,A,NA
D,29,801,77,705,72,H,NA
D,29,802,81,820,68,H,NA
D,29,805,89,552,58,H,NA
D,29,817,82,842,64,H,NA
D,29,818,74,647,48,H,NA
D,29,822,63,754,60,A,NA
D,29,824,84,632,63,H,NA
D,29,827,79,682,69,H,NA
D,29,831,85,645,51,A,NA
D,29,836,74,845,65,H,NA
D,29,839,75,847,57,H,NA
D,30,503,63,835,61,A,NA
D,30,504,71,664,60,H,NA
D,30,508,85,734,72,H,NA
D,30,511,73,793,57,H,NA
D,30,526,54,581,53,A,NA
D,30,539,94,582,63,H,NA
D,30,544,68,517,63,H,NA
D,30,549,76,774,63,N,NA
D,30,551,79,637,45,N,NA
D,30,557,73,803,62,A,NA
D,30,562,75,628,73,A,NA
D,30,570,93,619,74,A,NA
D,30,629,74,781,72,N,NA
D,30,655,72,693,59,H,NA
D,30,675,66,522,65,H,NA
D,30,707,91,605,76,H,NA
D,30,708,54,738,47,N,NA
D,30,715,69,776,66,H,NA
D,30,783,55,778,53,A,NA
D,30,784,82,545,74,H,NA
D,30,786,76,625,63,N,NA
D,30,796,70,702,43,H,NA
D,30,821,71,670,54,N,NA
D,30,830,116,610,66,H,NA
D,31,577,111,717,82,N,NA
D,31,640,64,556,52,N,NA
D,31,731,94,853,76,N,NA
D,31,810,69,755,62,N,NA
D,32,518,70,746,55,N,NA
D,32,549,60,629,52,N,NA
D,32,559,111,838,46,H,NA
D,32,577,93,597,82,N,NA
D,32,606,65,703,62,N,NA
D,32,613,73,846,51,H,NA
D,32,624,50,677,48,N,NA
D,32,636,78,817,50,N,NA
D,32,659,68,555,54,H,NA
D,32,662,70,810,54,N,NA
D,32,668,78,714,69,H,NA
D,32,669,70,528,53,N,NA
D,32,671,87,809,64,H,NA
D,32,687,91,513,66,N,NA
D,32,695,93,545,57,H,NA
D,32,701,88,561,75,H,NA
D,32,708,57,783,49,N,NA
D,32,712,92,641,85,N,NA
D,32,721,102,833,51,H,NA
D,32,731,68,640,56,N,NA
D,32,738,70,778,69,A,NA
D,32,772,61,615,60,N,NA
D,32,775,61,744,58,H,NA
D,32,780,85,587,55,N,NA
D,32,781,85,774,77,N,NA
D,32,825,81,521,61,N,NA
D,32,828,67,558,66,N,NA
D,32,829,71,686,68,H,NA
D,32,836,67,816,61,N,NA
D,32,839,59,568,58,H,NA
D,32,843,64,844,63,N,NA
D,32,852,90,681,76,N,NA
D,32,853,74,556,61,N,NA
D,33,502,97,692,88,H,NA
D,33,503,84,578,82,A,NA
D,33,504,87,634,44,H,NA
D,33,505,86,747,75,H,NA
D,33,511,78,536,74,A,NA
D,33,513,73,833,54,N,NA
D,33,515,92,812,70,H,NA
D,33,516,86,572,78,A,NA
D,33,520,70,626,63,H,NA
D,33,522,76,752,74,A,NA
D,33,526,70,621,44,H,NA
D,33,529,89,622,54,H,NA
D,33,548,58,834,57,H,NA
D,33,549,77,577,75,N,NA
D,33,555,75,558,64,N,NA
D,33,557,78,581,73,H,NA
D,33,561,63,641,61,N,NA
D,33,564,78,730,68,H,NA
D,33,565,73,753,65,H,NA
D,33,569,81,660,49,H,NA
D,33,573,75,539,72,H,NA
D,33,574,72,804,51,H,NA
D,33,575,73,643,57,H,NA
D,33,583,80,645,56,A,NA
D,33,586,80,672,64,H,NA
D,33,588,70,658,59,H,NA
D,33,589,75,527,70,A,NA
D,33,594,73,533,58,H,NA
D,33,596,60,616,57,H,NA
D,33,606,58,843,53,N,NA
D,33,607,70,841,61,H,NA
D,33,617,72,631,71,H,NA
D,33,620,73,680,70,H,NA
D,33,623,71,803,56,A,NA
D,33,624,86,772,75,N,NA
D,33,627,73,825,66,N,NA
D,33,629,79,597,70,N,NA
D,33,639,57,653,56,A,NA
D,33,640,66,810,62,N,NA
D,33,644,89,612,87,A,NA
D,33,647,75,754,70,A,NA
D,33,652,79,757,78,A,NA
D,33,657,91,531,72,A,NA
D,33,659,69,828,60,H,NA
D,33,661,99,682,79,H,NA
D,33,662,87,731,52,N,NA
D,33,665,67,635,60,A,NA
D,33,667,77,553,73,H,NA
D,33,671,90,836,66,H,NA
D,33,673,68,848,59,H,NA
D,33,674,105,519,62,H,NA
D,33,675,85,797,67,H,NA
D,33,677,52,615,51,N,NA
D,33,687,68,721,64,A,NA
D,33,690,67,600,55,N,NA
D,33,698,65,693,47,H,NA
D,33,701,93,712,61,H,NA
D,33,702,77,824,66,H,NA
D,33,703,69,844,54,N,NA
D,33,715,62,598,55,H,NA
D,33,717,81,774,77,N,NA
D,33,722,79,788,74,H,NA
D,33,723,74,547,60,A,NA
D,33,724,89,794,86,H,NA
D,33,725,70,749,64,A,NA
D,33,726,80,807,70,H,NA
D,33,727,62,566,49,A,NA
D,33,729,74,602,60,A,NA
D,33,733,103,538,64,H,NA
D,33,736,63,679,36,A,NA
D,33,737,87,552,81,A,NA
D,33,743,86,740,55,H,NA
D,33,755,82,853,69,N,NA
D,33,769,71,550,58,H,NA
D,33,777,61,815,54,H,NA
D,33,798,90,718,77,H,NA
D,33,801,80,784,60,H,NA
D,33,802,66,779,55,H,NA
D,33,809,61,816,50,N,NA
D,33,811,60,796,56,H,NA
D,33,814,88,792,74,H,NA
D,33,820,83,800,72,H,NA
D,33,826,79,707,59,A,NA
D,33,827,92,720,86,H,NA
D,33,830,106,585,71,H,NA
D,33,840,69,780,60,N,NA
D,33,847,83,610,62,A,NA
D,33,849,65,741,59,A,NA
D,33,854,86,700,62,H,NA
D,33,855,66,654,64,A,NA
D,34,518,84,613,57,A,NA
D,34,533,65,600,51,N,NA
D,34,546,76,599,68,H,NA
D,34,562,94,543,57,H,NA
D,34,587,73,703,61,N,NA
D,34,594,79,690,55,H,NA
D,34,604,78,793,77,A,NA
D,34,624,83,627,75,N,NA
D,34,637,78,605,71,H,NA
D,34,642,76,782,66,A,NA
D,34,676,69,795,51,H,NA
D,34,677,49,521,46,N,NA
D,34,738,62,579,49,H,NA
D,34,746,74,846,64,N,NA
D,34,767,91,590,61,H,NA
D,34,772,51,825,48,N,NA
D,34,805,74,768,60,A,NA
D,34,840,76,606,60,N,NA
D,34,843,73,780,70,N,NA
D,35,510,68,583,67,A,NA
D,35,528,58,509,56,H,NA
D,35,537,66,745,57,H,NA
D,35,551,70,740,37,H,NA
D,35,568,89,585,51,H,NA
D,35,592,110,553,68,H,NA
D,35,603,69,523,66,A,NA
D,35,607,81,582,59,A,NA
D,35,617,67,655,55,H,NA
D,35,622,74,506,67,A,NA
D,35,623,53,826,49,H,NA
D,35,650,63,716,41,A,NA
D,35,666,86,514,42,H,NA
D,35,670,60,799,45,H,NA
D,35,673,72,725,61,H,NA
D,35,675,80,751,67,H,NA
D,35,704,79,648,73,A,NA
D,35,708,75,672,54,A,NA
D,35,732,68,807,54,H,NA
D,35,737,79,657,72,H,NA
D,35,769,73,633,56,H,NA
D,35,778,97,776,63,H,NA
D,35,790,84,833,41,H,NA
D,35,798,85,685,53,H,NA
D,35,811,80,664,49,H,NA
D,35,818,91,775,82,H,NA
D,35,827,83,593,72,H,NA
D,35,835,67,522,64,H,NA
D,35,839,75,832,61,A,NA
D,35,847,69,815,55,A,NA
D,36,534,68,658,66,A,NA
D,36,536,89,572,71,H,NA
D,36,552,84,531,54,A,NA
D,36,554,77,663,75,H,NA
D,36,557,64,726,50,A,NA
D,36,559,69,840,48,N,NA
D,36,570,70,555,68,A,NA
D,36,573,80,548,38,H,NA
D,36,574,63,836,51,A,NA
D,36,576,70,743,62,H,NA
D,36,590,83,722,81,A,NA
D,36,595,72,830,69,A,NA
D,36,597,110,566,73,H,NA
D,36,602,106,619,55,H,NA
D,36,616,50,567,38,H,NA
D,36,625,76,717,72,A,NA
D,36,626,79,845,66,H,NA
D,36,628,78,575,74,A,NA
D,36,637,80,654,52,H,NA
D,36,640,63,636,45,N,NA
D,36,659,72,612,55,H,NA
D,36,660,82,712,68,H,NA
D,36,676,66,705,57,H,NA
D,36,695,94,517,33,H,NA
D,36,703,53,512,47,A,NA
D,36,729,65,789,64,H,NA
D,36,742,82,765,68,H,NA
D,36,752,76,801,73,A,NA
D,36,755,74,681,67,H,NA
D,36,758,74,756,73,N,NA
D,36,786,93,739,65,H,NA
D,36,788,122,711,69,H,NA
D,36,794,65,504,58,H,NA
D,36,802,52,698,49,A,NA
D,36,805,94,819,63,H,NA
D,36,824,78,820,61,H,NA
D,36,829,61,779,49,N,NA
D,36,831,83,814,76,H,NA
D,36,842,69,526,61,H,NA
D,37,503,72,581,54,H,NA
D,37,513,83,594,77,A,NA
D,37,543,69,761,62,A,NA
D,37,550,62,847,59,H,NA
D,37,556,78,825,76,H,NA
D,37,562,73,521,59,H,NA
D,37,564,74,652,61,A,NA
D,37,577,73,671,67,N,NA
D,37,585,70,832,69,H,NA
D,37,589,86,537,85,A,NA
D,37,598,88,545,85,H,NA
D,37,599,97,509,76,A,NA
D,37,603,67,683,49,H,NA
D,37,604,75,843,63,A,NA
D,37,624,86,508,73,H,NA
D,37,635,111,645,77,H,NA
D,37,639,53,546,50,A,NA
D,37,670,74,530,44,H,NA
D,37,674,95,812,62,H,NA
D,37,675,73,634,54,H,NA
D,37,701,97,514,72,H,NA
D,37,714,61,629,57,H,NA
D,37,719,64,529,57,H,NA
D,37,740,73,661,65,H,NA
D,37,741,70,821,63,N,NA
D,37,747,59,693,58,H,NA
D,37,766,96,653,88,H,NA
D,37,771,67,578,57,A,NA
D,37,778,70,615,49,H,NA
D,37,781,74,680,73,H,NA
D,37,790,68,666,67,H,NA
D,37,793,87,724,77,A,NA
D,37,809,79,848,57,H,NA
D,37,810,109,571,67,H,NA
D,37,816,59,540,50,H,NA
D,37,817,84,699,69,A,NA
D,37,826,104,707,69,H,NA
D,37,841,74,733,71,H,NA
D,37,849,67,690,52,H,NA
D,37,850,72,517,64,H,NA
D,37,853,64,669,56,H,NA
D,38,518,91,814,60,H,NA
D,38,533,71,777,57,H,NA
D,38,539,87,617,72,H,NA
D,38,544,75,596,69,H,NA
D,38,551,82,586,54,H,NA
D,38,560,66,605,56,N,NA
D,38,565,89,613,79,A,NA
D,38,600,72,547,55,H,NA
D,38,611,65,854,60,H,NA
D,38,632,64,772,63,A,NA
D,38,662,92,839,69,H,NA
D,38,687,90,682,59,A,NA
D,38,692,51,522,50,A,NA
D,38,728,73,644,56,H,NA
D,38,731,78,734,64,H,NA
D,38,746,84,558,49,H,NA
D,38,753,71,713,65,H,NA
D,38,762,74,519,65,A,NA
D,38,774,65,855,53,H,NA
D,38,791,67,579,59,H,NA
D,38,794,73,751,70,A,NA
D,38,796,91,767,80,H,NA
D,38,797,74,580,63,A,NA
D,38,813,68,686,59,H,NA
D,38,835,51,672,45,A,NA
D,38,852,74,621,53,H,NA
D,39,555,67,568,64,N,NA
D,39,565,75,560,59,N,NA
D,39,574,49,607,48,N,NA
D,39,596,45,854,40,N,NA
D,39,604,63,598,47,H,NA
D,39,605,72,613,62,A,NA
D,39,611,89,544,82,H,NA
D,39,622,57,758,44,N,NA
D,39,627,84,541,70,A,NA
D,39,628,82,768,58,H,NA
D,39,629,72,711,45,H,NA
D,39,633,66,747,63,N,NA
D,39,650,83,803,80,N,NA
D,39,659,93,766,87,H,NA
D,39,660,68,561,51,H,NA
D,39,665,71,610,63,A,NA
D,39,673,77,597,65,A,NA
D,39,678,77,804,47,H,NA
D,39,698,63,795,54,H,NA
D,39,704,73,782,60,H,NA
D,39,708,63,723,61,H,NA
D,39,719,61,786,55,A,NA
D,39,726,74,514,56,H,NA
D,39,744,57,658,52,H,NA
D,39,755,58,616,42,H,NA
D,39,769,55,554,44,N,NA
D,39,802,72,828,61,N,NA
D,39,818,79,757,73,A,NA
D,39,834,72,736,71,N,NA
D,39,842,72,742,66,N,NA
D,40,503,72,534,60,A,NA
D,40,504,53,801,52,A,NA
D,40,508,75,767,74,A,NA
D,40,511,94,852,84,H,NA
D,40,512,79,817,70,H,NA
D,40,516,104,505,76,H,NA
D,40,519,80,579,67,H,NA
D,40,520,65,633,47,H,NA
D,40,521,70,699,56,H,NA
D,40,526,69,840,61,H,NA
D,40,529,68,581,66,A,NA
D,40,535,66,587,60,A,NA
D,40,539,71,741,64,H,NA
D,40,543,73,716,70,H,NA
D,40,546,62,831,57,H,NA
D,40,549,106,718,78,H,NA
D,40,554,66,708,64,A,NA
D,40,556,90,621,63,H,NA
D,40,557,64,822,61,A,NA
D,40,558,61,517,50,H,NA
D,40,559,82,671,68,H,NA
D,40,562,86,749,60,H,NA
D,40,564,79,781,69,H,NA
D,40,568,68,795,64,N,NA
D,40,570,70,576,62,A,NA
D,40,575,86,654,69,H,NA
D,40,577,89,695,69,H,NA
D,40,578,71,740,67,A,NA
D,40,583,64,509,58,H,NA
D,40,589,75,653,69,A,NA
D,40,592,80,545,67,H,NA
D,40,602,83,635,81,A,NA
D,40,606,74,510,72,H,NA
D,40,607,80,768,63,N,NA
D,40,617,63,566,61,A,NA
D,40,623,53,530,48,N,NA
D,40,625,63,789,62,H,NA
D,40,626,71,714,58,H,NA
D,40,628,61,574,60,H,NA
D,40,629,80,834,73,H,NA
D,40,636,62,730,55,N,NA
D,40,639,64,775,49,H,NA
D,40,640,74,668,65,H,NA
D,40,642,68,619,55,A,NA
D,40,652,73,754,65,H,NA
D,40,661,88,663,66,H,NA
D,40,666,65,827,56,H,NA
D,40,672,67,792,56,H,NA
D,40,674,88,651,69,H,NA
D,40,676,68,620,60,H,NA
D,40,678,86,650,60,H,NA
D,40,682,74,797,64,H,NA
D,40,686,74,533,67,A,NA
D,40,687,108,580,66,A,NA
D,40,692,79,850,64,A,NA
D,40,693,83,815,79,A,NA
D,40,698,60,555,48,H,NA
D,40,712,68,528,67,H,NA
D,40,715,61,569,57,H,NA
