season,daynum,wteam,wscore,lteam,lscore,wloc,numot
C,21,695,71,850,49,H,NA
C,21,717,72,550,53,H,NA
C,21,731,74,533,67,H,NA
C,21,738,73,826,56,A,NA
C,21,741,78,816,69,H,NA
C,21,772,79,812,52,H,NA
C,21,790,75,669,74,H,NA
C,21,802,86,801,80,H,NA
C,21,805,74,552,58,A,NA
C,21,822,75,673,64,A,NA
C,21,839,67,692,43,H,NA
C,22,504,81,711,61,H,NA
C,22,531,56,517,50,H,NA
C,22,592,100,809,85,H,NA
C,22,600,95,634,85,H,NA
C,22,602,78,619,72,A,NA
C,22,617,73,514,55,H,NA
C,22,622,86,506,64,H,NA
C,22,632,82,664,62,H,NA
C,22,662,81,588,70,H,NA
C,22,675,90,803,60,H,NA
C,22,721,81,819,63,H,NA
C,22,724,80,680,68,A,NA
C,22,727,72,756,59,A,NA
C,22,730,50,807,46,A,NA
C,22,737,67,828,63,H,NA
C,22,745,69,813,51,A,NA
C,22,777,70,707,45,A,NA
C,22,780,70,583,58,H,NA
C,22,783,87,753,57,H,NA
C,22,811,77,825,71,H,NA
C,22,827,102,598,55,H,NA
C,22,832,85,585,69,H,NA
C,22,846,78,548,52,H,NA
C,22,849,80,624,66,H,NA
C,22,851,64,723,52,H,NA
C,23,512,107,838,88,H,NA
C,23,527,71,590,53,H,NA
C,23,549,76,574,66,H,NA
C,23,554,91,545,64,H,NA
C,23,559,80,741,67,H,NA
C,23,567,59,517,44,H,NA
C,23,587,69,845,51,H,NA
C,23,595,66,822,55,H,NA
C,23,599,74,509,47,H,NA
C,23,605,73,654,58,H,NA
C,23,611,79,616,77,H,NA
C,23,612,72,700,54,A,NA
C,23,636,75,835,62,H,NA
C,23,642,60,558,55,A,NA
C,23,670,77,552,59,H,NA
C,23,674,88,650,56,H,NA
C,23,687,76,569,69,A,NA
C,23,690,70,566,60,A,NA
C,23,698,86,834,57,H,NA
C,23,701,80,702,79,H,NA
C,23,708,84,743,65,A,NA
C,23,720,73,639,67,H,NA
C,23,761,85,543,74,A,NA
C,23,765,72,713,70,H,NA
C,23,774,85,621,83,H,NA
C,23,790,75,814,69,H,NA
C,23,801,67,705,66,H,NA
C,23,817,84,581,66,H,NA
C,23,821,87,842,72,A,NA
C,23,830,59,847,45,H,NA
C,23,841,78,536,49,A,NA
C,23,852,62,556,58,A,NA
C,23,853,95,798,76,H,NA
C,24,511,115,683,53,H,NA
C,24,514,81,734,74,H,NA
C,24,535,51,530,48,H,NA
C,24,575,77,548,76,H,NA
C,24,577,100,568,65,H,NA
C,24,604,78,667,58,H,NA
C,24,625,80,805,64,A,NA
C,24,633,76,593,54,H,NA
C,24,640,88,682,49,H,NA
C,24,672,58,522,38,A,NA
C,24,726,91,565,79,H,NA
C,24,738,107,812,80,H,NA
C,24,775,68,645,48,A,NA
C,24,809,67,664,51,H,NA
C,25,512,87,549,79,A,NA
C,25,515,97,632,71,H,NA
C,25,516,63,541,59,A,NA
C,25,518,83,772,70,H,NA
C,25,551,79,627,49,N,NA
C,25,555,80,567,73,H,NA
C,25,589,78,531,47,H,NA
C,25,592,79,784,69,H,NA
C,25,607,78,802,40,N,NA
C,25,615,69,533,55,H,NA
C,25,622,70,671,58,H,NA
C,25,623,82,600,53,H,NA
C,25,636,92,817,68,H,NA
C,25,644,65,854,55,H,NA
C,25,660,72,717,48,H,NA
C,25,668,89,546,72,H,NA
C,25,678,88,578,67,N,NA
C,25,680,89,819,60,H,NA
C,25,701,90,804,67,H,NA
C,25,725,74,536,67,A,NA
C,25,729,73,679,42,H,NA
C,25,730,99,707,57,H,NA
C,25,753,81,756,41,H,NA
C,25,764,83,534,75,H,NA
C,25,769,77,550,58,H,NA
C,25,813,76,653,66,A,NA
C,25,818,92,652,88,A,NA
C,25,827,86,666,77,H,NA
C,25,831,71,797,55,H,NA
C,25,839,56,603,54,N,NA
C,26,504,64,673,63,A,NA
C,26,520,58,535,46,H,NA
C,26,531,63,533,61,N,NA
C,26,541,80,804,69,H,NA
C,26,551,71,678,67,N,NA
C,26,556,76,716,58,H,NA
C,26,558,76,616,64,H,NA
C,26,564,83,707,57,H,NA
C,26,578,64,627,62,N,NA
C,26,582,69,754,52,H,NA
C,26,587,78,682,48,H,NA
C,26,588,76,611,66,H,NA
C,26,589,77,615,64,H,NA
C,26,594,99,580,77,H,NA
C,26,597,82,663,64,H,NA
C,26,604,116,545,59,H,NA
C,26,607,70,675,68,N,NA
C,26,624,87,731,65,H,NA
C,26,626,92,579,81,H,NA
C,26,634,98,506,92,A,NA
C,26,635,73,693,62,H,NA
C,26,637,89,647,50,H,NA
C,26,643,61,521,49,H,NA
C,26,654,86,548,80,H,NA
C,26,657,74,645,73,A,NA
C,26,662,102,686,74,H,NA
C,26,669,93,569,86,A,NA
C,26,674,87,789,74,H,NA
C,26,698,81,703,66,H,NA
C,26,699,96,842,83,A,NA
C,26,701,61,516,51,H,NA
C,26,708,71,539,47,H,NA
C,26,712,61,544,59,A,NA
C,26,713,62,803,57,A,NA
C,26,720,67,745,49,H,NA
C,26,721,81,795,68,H,NA
C,26,722,86,562,70,H,NA
C,26,723,72,610,60,H,NA
C,26,724,85,522,69,H,NA
C,26,727,68,566,34,H,NA
C,26,728,78,742,73,H,NA
C,26,736,64,746,52,A,NA
C,26,744,77,570,55,H,NA
C,26,766,86,715,84,A,NA
C,26,767,89,796,82,H,NA
C,26,771,81,590,61,A,NA
C,26,777,76,665,70,A,NA
C,26,778,83,776,73,H,NA
C,26,780,80,755,56,H,NA
C,26,786,83,815,53,H,NA
C,26,788,105,648,95,H,NA
C,26,793,116,711,94,A,NA
C,26,794,86,765,73,H,NA
C,26,799,51,509,48,A,NA
C,26,812,73,543,68,H,NA
C,26,814,69,583,61,H,NA
C,26,820,82,677,81,H,NA
C,26,821,66,774,48,H,NA
C,26,825,69,797,42,H,NA
C,26,830,60,602,45,H,NA
C,26,844,96,696,54,H,NA
C,26,845,62,834,57,H,NA
C,26,846,67,734,52,H,NA
C,26,848,67,598,54,A,NA
C,26,853,97,503,73,H,NA
C,27,568,72,700,53,H,NA
C,27,586,61,553,41,H,NA
C,27,607,84,551,71,N,NA
C,27,642,63,567,51,H,NA
C,27,675,79,678,68,N,NA
C,27,714,54,629,48,A,NA
C,27,772,78,811,65,H,NA
C,27,790,74,519,65,H,NA
C,27,802,72,578,52,N,NA
C,27,828,91,659,88,H,NA
C,27,840,68,781,65,H,NA
C,28,504,105,634,72,H,NA
C,28,510,66,546,60,H,NA
C,28,511,99,527,69,N,NA
C,28,534,71,561,65,H,NA
C,28,559,72,560,50,H,NA
C,28,598,76,667,65,A,NA
C,28,606,95,848,65,H,NA
C,28,610,74,657,71,H,NA
C,28,617,67,751,64,A,NA
C,28,623,71,622,70,H,NA
C,28,640,70,599,55,N,NA
C,28,655,59,543,41,H,NA
C,28,668,86,580,64,H,NA
C,28,670,75,799,72,A,NA
C,28,672,87,547,68,A,NA
C,28,674,81,514,36,H,NA
C,28,676,45,573,42,N,NA
C,28,687,79,522,59,H,NA
C,28,720,68,744,57,H,NA
C,28,729,90,653,82,A,NA
C,28,730,77,849,66,H,NA
C,28,740,86,585,59,H,NA
C,28,743,81,590,50,A,NA
C,28,771,69,633,57,A,NA
C,28,794,102,677,61,H,NA
C,28,816,60,686,57,H,NA
C,28,827,94,791,64,H,NA
C,28,839,81,645,47,H,NA
C,28,853,118,812,61,H,NA
C,29,508,114,761,110,H,NA
C,29,511,89,640,74,N,NA
C,29,515,81,724,75,H,NA
C,29,518,68,850,51,H,NA
C,29,520,69,851,62,A,NA
C,29,528,58,509,56,A,NA
C,29,540,69,553,58,A,NA
C,29,550,77,545,56,A,NA
C,29,554,68,602,56,A,NA
C,29,556,77,693,55,H,NA
C,29,577,82,676,59,N,NA
C,29,582,93,538,75,H,NA
C,29,583,81,779,78,A,NA
C,29,593,83,800,76,H,NA
C,29,599,76,527,64,N,NA
C,29,603,78,552,56,H,NA
C,29,604,96,600,74,H,NA
C,29,616,66,854,61,A,NA
C,29,643,57,690,53,A,NA
C,29,654,81,575,61,H,NA
C,29,662,117,594,70,H,NA
C,29,665,95,838,82,H,NA
C,29,669,64,844,46,H,NA
C,29,692,76,813,64,H,NA
C,29,695,92,711,75,H,NA
C,29,698,64,557,57,H,NA
C,29,699,72,732,64,A,NA
C,29,704,78,533,56,H,NA
C,29,707,72,647,53,A,NA
C,29,714,99,548,56,A,NA
C,29,716,65,521,60,A,NA
C,29,717,72,712,45,H,NA
C,29,722,79,774,58,H,NA
C,29,723,84,832,69,H,NA
C,29,733,56,725,54,A,NA
C,29,736,61,679,38,H,NA
C,29,737,67,531,33,H,NA
C,29,745,68,682,61,A,NA
C,29,746,65,558,46,H,NA
C,29,749,77,825,74,A,NA
C,29,753,73,713,68,A,NA
C,29,755,84,756,52,H,NA
C,29,758,58,727,57,H,NA
C,29,767,79,765,66,H,NA
C,29,775,84,639,59,H,NA
C,29,782,87,611,71,H,NA
C,29,788,107,796,76,A,NA
C,29,809,75,523,57,A,NA
C,29,818,90,757,76,H,NA
C,29,821,89,652,50,A,NA
C,29,824,56,702,54,A,NA
C,29,828,93,544,61,H,NA
C,29,830,64,570,57,A,NA
C,29,833,71,519,57,H,NA
C,29,836,74,626,58,H,NA
C,29,840,78,526,68,H,NA
C,29,852,54,579,51,H,NA
C,30,577,95,511,87,N,NA
C,30,595,67,559,60,N,NA
C,30,597,90,655,65,H,NA
C,30,599,60,573,46,N,NA
C,30,636,90,512,88,N,NA
C,30,640,77,676,55,N,NA
C,30,663,80,811,64,N,NA
C,30,675,83,792,57,H,NA
C,30,715,71,751,51,H,NA
C,30,738,92,805,64,N,NA
C,30,754,79,795,57,H,NA
C,30,762,79,530,71,H,NA
C,30,793,98,645,70,H,NA
C,30,798,70,845,35,H,NA
C,30,814,74,605,64,H,NA
C,30,827,87,797,57,H,NA
C,30,831,66,847,64,A,NA
C,31,556,67,707,56,H,NA
C,31,606,62,504,60,N,NA
C,31,623,70,846,57,N,NA
C,31,651,75,615,66,N,NA
C,31,708,109,810,68,N,NA
C,32,535,73,721,63,N,NA
C,32,540,74,545,60,H,NA
C,32,555,63,561,59,A,NA
C,32,559,82,512,61,N,NA
C,32,567,59,659,55,A,NA
C,32,569,71,728,60,N,NA
C,32,604,94,793,76,H,NA
C,32,606,77,778,65,N,NA
C,32,607,75,513,70,A,NA
C,32,613,82,625,65,H,NA
C,32,615,65,846,56,N,NA
C,32,621,77,616,70,H,NA
C,32,624,73,812,60,N,NA
C,32,636,73,595,58,N,NA
C,32,651,58,623,57,N,NA
C,32,671,89,537,61,H,NA
C,32,687,106,834,67,H,NA
C,32,708,95,764,65,N,NA
C,32,717,88,751,69,H,NA
C,32,727,55,849,48,N,NA
C,32,738,82,663,69,N,NA
C,32,742,59,587,54,N,NA
C,32,771,61,841,59,N,NA
C,32,790,69,510,46,H,NA
C,32,805,76,811,67,N,NA
C,32,816,72,833,60,N,NA
C,32,826,70,680,58,A,NA
C,32,838,79,619,54,H,NA
C,33,503,82,602,53,A,NA
C,33,504,60,846,58,N,NA
C,33,506,97,800,91,H,NA
C,33,511,97,814,69,H,NA
C,33,513,74,537,65,N,NA
C,33,515,70,597,69,N,NA
C,33,516,66,664,52,H,NA
C,33,517,79,850,76,H,NA
C,33,521,67,582,51,H,NA
C,33,522,64,752,61,H,NA
C,33,526,83,842,60,H,NA
C,33,530,60,829,48,H,NA
C,33,534,62,704,58,A,NA
C,33,535,73,727,67,N,NA
C,33,538,82,753,81,H,NA
C,33,541,71,775,64,H,NA
C,33,557,63,699,60,A,NA
C,33,564,98,652,94,H,NA
C,33,565,81,730,66,H,NA
C,33,569,72,771,61,N,NA
C,33,570,67,509,56,N,NA
C,33,576,57,679,51,A,NA
C,33,588,70,658,66,H,NA
C,33,589,82,596,71,H,NA
C,33,592,62,553,44,H,NA
C,33,594,78,642,63,H,NA
C,33,606,73,651,69,N,NA
C,33,612,65,644,64,A,NA
C,33,617,61,802,57,A,NA
C,33,622,80,529,50,H,NA
C,33,626,66,520,57,H,NA
C,33,627,70,746,62,A,NA
C,33,628,101,648,69,H,NA
C,33,629,66,819,58,H,NA
C,33,637,89,667,60,H,NA
C,33,639,83,653,72,H,NA
C,33,640,76,551,61,N,NA
C,33,641,81,686,57,H,NA
C,33,647,55,531,52,N,NA
C,33,654,75,579,59,A,NA
C,33,655,72,705,52,H,NA
C,33,659,85,619,72,H,NA
C,33,661,67,740,49,H,NA
C,33,663,73,764,60,N,NA
C,33,668,74,633,70,A,NA
C,33,671,70,607,68,H,NA
C,33,672,75,693,64,A,NA
C,33,675,84,716,73,H,NA
C,33,681,65,620,54,H,NA
C,33,687,111,621,64,H,NA
C,33,690,73,548,59,A,NA
C,33,698,68,820,59,H,NA
C,33,701,86,756,57,H,NA
C,33,702,58,824,57,A,NA
C,33,708,73,738,69,N,NA
C,33,715,54,665,40,H,NA
C,33,719,57,851,56,A,NA
C,33,722,98,711,60,H,NA
C,33,723,74,796,58,H,NA
C,33,724,69,562,66,H,NA
C,33,726,89,566,56,H,NA
C,33,728,69,841,67,N,NA
C,33,729,61,695,57,H,NA
C,33,731,79,777,55,A,NA
C,33,732,80,757,79,A,NA
C,33,744,84,700,67,H,NA
C,33,758,67,725,58,A,NA
C,33,766,82,854,70,H,NA
C,33,767,62,590,54,A,NA
C,33,768,72,508,41,H,NA
C,33,772,44,632,40,H,NA
C,33,776,79,558,53,H,NA
C,33,778,83,623,66,N,NA
C,33,780,85,749,76,A,NA
C,33,781,64,539,61,A,NA
C,33,783,70,826,65,N,NA
C,33,784,75,598,73,H,NA
C,33,788,153,803,87,H,NA
C,33,792,82,634,74,A,NA
C,33,794,97,523,53,H,NA
C,33,795,70,543,68,H,NA
C,33,798,69,809,64,A,NA
C,33,801,104,761,73,H,NA
C,33,810,86,805,72,N,NA
C,33,816,67,540,48,N,NA
C,33,818,76,754,72,A,NA
C,33,821,83,807,45,H,NA
C,33,822,72,536,69,H,NA
C,33,827,64,720,54,A,NA
C,33,828,90,657,64,H,NA
C,33,833,79,545,68,H,NA
C,33,834,90,616,83,H,NA
C,33,835,81,685,76,A,NA
C,33,836,84,845,47,A,NA
C,33,838,83,567,58,N,NA
C,33,839,71,743,67,H,NA
C,33,840,70,635,61,H,NA
C,33,843,78,742,61,N,NA
C,33,847,68,815,55,A,NA
C,33,849,75,721,64,N,NA
C,33,852,75,774,47,H,NA
C,33,855,76,578,70,A,NA
C,34,502,64,692,63,A,NA
C,34,527,78,737,62,A,NA
C,34,549,87,682,57,H,NA
C,34,575,88,514,68,H,NA
C,34,587,90,728,66,N,NA
C,34,594,85,647,74,H,NA
C,34,613,84,624,63,H,NA
C,34,625,103,812,69,N,NA
C,34,642,74,531,57,N,NA
C,34,670,54,574,53,A,NA
C,34,741,86,528,63,A,NA
C,34,771,49,742,46,N,NA
C,34,783,99,535,86,N,NA
C,34,786,78,555,74,H,NA
C,34,826,75,727,73,N,NA
C,34,843,96,569,74,N,NA
C,34,849,78,680,61,N,NA
C,35,512,123,571,85,H,NA
C,35,577,98,747,40,H,NA
C,35,586,70,545,67,A,NA
C,35,588,86,838,77,H,NA
C,35,607,97,548,51,A,NA
C,35,617,73,543,69,H,NA
C,35,626,89,654,72,H,NA
C,35,643,70,655,64,A,NA
C,35,673,67,540,57,H,NA
C,35,686,66,813,58,A,NA
C,35,692,80,850,64,H,NA
C,35,714,79,677,61,H,NA
C,35,740,72,719,63,H,NA
C,35,769,72,522,61,H,NA
C,35,794,80,773,67,H,NA
C,35,799,62,683,48,H,NA
C,35,802,85,698,68,H,NA
C,35,824,70,774,63,H,NA
C,35,831,80,645,47,H,NA
C,35,847,69,610,54,H,NA
C,36,515,108,523,42,H,NA
C,36,533,68,502,61,H,NA
C,36,541,70,534,57,A,NA
C,36,547,57,661,47,H,NA
C,36,552,75,639,74,A,NA
C,36,557,91,556,68,H,NA
C,36,560,78,676,70,A,NA
C,36,593,86,633,77,H,NA
C,36,595,90,590,52,H,NA
C,36,612,75,517,59,H,NA
C,36,622,79,690,73,A,NA
C,36,623,88,803,60,H,NA
C,36,628,90,575,60,H,NA
C,36,629,83,514,59,H,NA
C,36,634,82,506,80,H,NA
C,36,636,90,511,87,N,NA
C,36,657,93,611,82,H,NA
C,36,658,62,596,55,A,NA
C,36,659,79,555,75,H,NA
C,36,663,52,554,40,H,NA
C,36,666,73,632,65,H,NA
C,36,668,63,746,55,H,NA
C,36,696,63,845,61,H,NA
C,36,715,90,800,52,H,NA
C,36,722,73,724,66,H,NA
C,36,729,80,536,50,A,NA
C,36,730,65,564,61,H,NA
C,36,734,69,801,64,A,NA
C,36,752,76,716,66,H,NA
C,36,753,71,565,69,H,NA
C,36,754,80,725,68,H,NA
C,36,755,59,539,50,H,NA
C,36,758,65,756,49,N,NA
C,36,767,80,819,56,H,NA
C,36,775,86,731,80,A,NA
C,36,777,69,602,57,H,NA
C,36,781,73,749,66,H,NA
C,36,790,83,792,69,H,NA
C,36,795,68,804,64,A,NA
C,36,817,82,818,72,A,NA
C,36,821,64,737,58,N,NA
C,36,830,62,510,54,H,NA
C,36,853,88,537,54,H,NA
C,37,504,81,794,64,H,NA
C,37,512,87,713,76,H,NA
C,37,521,73,516,68,H,NA
C,37,526,85,621,68,A,NA
C,37,546,72,723,44,H,NA
C,37,549,90,508,76,H,NA
C,37,550,79,545,69,H,NA
C,37,553,68,667,63,H,NA
C,37,559,88,843,75,H,NA
C,37,562,67,608,51,H,NA
C,37,573,56,650,54,A,NA
C,37,574,73,529,52,H,NA
C,37,576,65,570,63,H,NA
C,37,577,93,815,37,H,NA
C,37,588,75,855,69,A,NA
C,37,592,99,578,66,H,NA
C,37,615,64,799,56,A,NA
C,37,616,63,567,62,A,NA
C,37,625,91,717,80,H,NA
C,37,627,90,782,72,H,NA
C,37,635,89,683,79,H,NA
C,37,637,71,677,50,H,NA
C,37,640,89,738,75,N,NA
C,37,652,81,757,68,H,NA
C,37,670,71,594,62,H,NA
C,37,673,65,581,58,H,NA
C,37,700,75,828,68,H,NA
C,37,708,81,651,72,N,NA
C,37,720,84,798,74,H,NA
C,37,728,75,644,73,A,NA
C,37,736,63,816,50,H,NA
C,37,741,75,531,57,A,NA
C,37,747,83,693,72,A,NA
C,37,771,81,776,66,H,NA
C,37,779,65,503,62,A,NA
C,37,780,78,827,74,H,NA
C,37,786,80,778,73,A,NA
C,37,788,138,571,75,H,NA
C,37,793,78,509,62,H,NA
C,37,796,80,599,57,H,NA
C,37,809,73,848,68,A,NA
C,37,814,84,586,61,H,NA
C,37,829,73,603,69,A,NA
C,37,835,59,535,49,H,NA
C,37,836,106,548,62,H,NA
C,37,839,61,568,56,A,NA
C,37,840,70,732,68,A,NA
C,37,847,80,598,57,A,NA
C,37,852,67,822,61,H,NA
C,38,527,69,596,66,H,NA
C,38,551,78,662,65,H,NA
C,38,579,76,519,65,H,NA
C,38,589,87,611,81,A,NA
C,38,617,57,566,43,H,NA
C,38,622,78,834,60,H,NA
C,38,687,64,580,57,H,NA
C,38,695,71,606,69,A,NA
C,38,707,70,645,68,A,NA
C,38,712,67,692,44,H,NA
C,38,721,82,514,51,H,NA
C,38,726,65,807,43,A,NA
C,38,744,77,653,69,A,NA
C,38,766,76,704,65,A,NA
C,38,784,69,523,64,H,NA
C,38,789,56,671,54,A,NA
C,38,791,79,762,77,A,NA
C,38,797,77,682,66,H,NA
C,38,805,79,711,73,H,NA
C,38,841,85,607,70,H,NA
C,38,854,77,544,61,N,NA
C,39,513,92,685,83,H,NA
C,39,529,89,657,83,N,NA
C,39,534,70,696,59,A,NA
C,39,557,71,800,47,H,NA
C,39,560,60,795,59,A,NA
C,39,582,68,558,59,N,NA
C,39,589,52,854,41,N,NA
C,39,608,53,561,49,N,NA
C,39,611,85,544,72,H,NA
C,39,628,81,742,52,H,NA
C,39,629,83,804,60,H,NA
C,39,658,64,627,62,H,NA
C,39,660,84,681,60,H,NA
C,39,673,63,833,46,H,NA
C,39,674,102,648,99,N,NA
C,39,678,90,820,54,H,NA
C,39,680,67,834,65,H,NA
C,39,698,85,816,68,H,NA
C,39,708,68,547,38,H,NA
C,39,743,70,752,38,N,NA
C,39,755,85,679,36,H,NA
C,39,769,74,831,73,N,NA
C,39,772,67,585,49,N,NA
C,39,775,59,719,46,N,NA
C,39,842,81,686,73,H,NA
C,40,502,100,538,90,H,NA
C,40,504,61,528,53,A,NA
C,40,510,77,848,63,A,NA
C,40,511,88,793,81,A,NA
C,40,512,83,733,66,H,NA
C,40,515,75,676,46,H,NA
C,40,516,72,819,64,H,NA
C,40,518,79,593,69,H,NA
C,40,520,70,674,66,H,NA
C,40,526,83,536,67,H,NA
C,40,534,90,548,83,A,NA
C,40,535,65,626,63,H,NA
C,40,537,65,745,62,A,NA
C,40,541,73,766,72,A,NA
C,40,546,88,832,70,A,NA
C,40,549,85,851,60,H,NA
C,40,551,71,598,62,H,NA
C,40,554,56,550,44,H,NA
C,40,557,74,582,65,H,NA
C,40,558,57,800,53,N,NA
C,40,562,81,852,70,H,NA
C,40,564,76,753,70,H,NA
C,40,565,100,652,87,H,NA
C,40,569,81,581,76,H,NA
C,40,570,77,615,75,H,NA
C,40,574,77,836,59,H,NA
C,40,576,65,799,60,A,NA
C,40,577,103,830,59,H,NA
C,40,578,88,740,82,H,NA
C,40,579,73,791,70,H,NA
C,40,583,74,540,62,H,NA
C,40,585,84,685,70,A,NA
C,40,587,96,545,67,H,NA
C,40,594,101,503,90,H,NA
C,40,595,74,633,44,H,NA
C,40,606,84,571,63,H,NA
C,40,607,76,620,60,H,NA
C,40,610,71,707,64,H,NA
C,40,612,81,616,70,A,NA
C,40,613,76,801,63,H,NA
C,40,617,92,664,81,A,NA
C,40,622,80,680,70,A,NA
C,40,624,76,575,57,H,NA
C,40,628,81,842,56,H,NA
C,40,629,77,560,74,H,NA
C,40,637,101,553,72,H,NA
C,40,640,75,625,72,A,NA
C,40,641,71,619,62,A,NA
C,40,643,74,566,62,H,NA
C,40,650,82,765,57,H,NA
C,40,653,88,782,83,A,NA
C,40,659,91,704,75,H,NA
C,40,660,68,775,61,H,NA
C,40,663,61,661,59,H,NA
C,40,668,66,603,56,H,NA
C,40,669,85,825,75,H,NA
C,40,670,83,817,59,H,NA
C,40,671,85,552,54,A,NA
C,40,672,67,792,48,A,NA
C,40,675,67,721,65,H,NA
C,40,678,86,529,71,H,NA
C,40,681,82,719,66,N,NA
C,40,686,58,742,55,N,NA
C,40,687,91,682,69,H,NA
C,40,698,85,608,48,H,NA
C,40,700,57,692,51,H,NA
C,40,708,78,831,57,H,NA
C,40,713,105,803,56,H,NA
C,40,715,72,573,59,H,NA
C,40,717,73,731,69,A,NA
C,40,722,81,840,66,H,NA
C,40,724,88,774,83,A,NA
C,40,725,86,699,69,H,NA
C,40,727,78,730,65,H,NA
C,40,729,93,644,50,H,NA
C,40,736,73,642,48,H,NA
C,40,738,87,651,69,A,NA
C,40,749,75,647,72,N,NA
C,40,751,69,845,67,H,NA
C,40,752,57,679,51,H,NA
C,40,755,64,743,60,H,NA
C,40,758,68,726,55,H,NA
C,40,761,108,773,107,H,NA
C,40,762,73,519,61,H,NA
C,40,767,83,639,76,H,NA
C,40,769,67,547,55,N,NA
C,40,771,67,720,49,A,NA
C,40,772,68,513,57,A,NA
C,40,776,65,531,64,A,NA
C,40,777,76,533,73,H,NA
C,40,779,67,723,53,H,NA
C,40,780,57,623,51,H,NA
C,40,783,76,604,74,N,NA
C,40,786,70,527,52,A,NA
C,40,788,133,683,74,H,NA
C,40,789,59,849,49,A,NA
C,40,795,83,804,74,A,NA
C,40,796,106,811,97,H,NA
C,40,797,67,580,64,H,NA
C,40,802,50,846,40,H,NA
C,40,810,69,701,58,H,NA
C,40,812,88,543,72,A,NA
C,40,815,77,693,66,A,NA
C,40,816,65,561,49,N,NA
C,40,820,97,657,69,A,NA
C,40,821,62,839,53,A,NA
C,40,822,64,754,61,H,NA
C,40,829,72,764,57,H,NA
C,40,843,86,778,70,H,NA
C,40,844,64,714,57,H,NA
C,40,853,93,835,60,A,NA
C,40,855,75,677,60,A,NA
C,41,559,59,746,44,A,NA
C,41,599,66,728,62,H,NA
C,41,613,80,749,66,H,NA
C,41,647,57,801,55,N,NA
C,41,662,86,636,83,H,NA
C,41,695,66,813,49,H,NA
C,41,744,67,658,55,H,NA
C,41,790,92,850,63,H,NA
C,41,833,71,667,65,H,NA
C,42,508,82,514,68,A,NA
C,42,511,83,521,68,A,NA
C,42,517,74,854,65,A,NA
C,42,522,77,645,51,A,NA
C,42,530,63,670,58,H,NA
