season,daynum,wteam,wscore,lteam,lscore,wloc,numot
H,18,711,81,678,78,A,NA
H,18,714,77,680,71,A,NA
H,18,715,56,665,36,H,NA
H,18,717,73,533,42,H,NA
H,18,721,87,807,65,H,NA
H,18,722,68,854,59,H,NA
H,18,733,69,565,65,H,NA
H,18,736,62,836,59,N,NA
H,18,738,73,669,46,H,NA
H,18,741,95,712,82,N,NA
H,18,742,72,801,58,H,NA
H,18,743,92,740,46,H,NA
H,18,745,83,677,77,A,NA
H,18,758,78,727,72,A,NA
H,18,766,79,507,75,H,NA
H,18,768,82,773,61,A,NA
H,18,772,78,508,70,H,NA
H,18,775,91,831,78,N,NA
H,18,777,70,619,68,H,NA
H,18,787,83,564,76,N,NA
H,18,788,91,751,81,H,NA
H,18,790,71,601,69,N,NA
H,18,796,85,816,76,H,NA
H,18,797,63,780,58,A,NA
H,18,805,71,525,53,H,NA
H,18,818,81,808,67,H,NA
H,18,820,76,621,71,N,NA
H,18,821,61,774,47,H,NA
H,18,827,80,761,58,H,NA
H,18,828,71,581,64,N,NA
H,18,829,64,576,41,H,NA
H,18,830,90,648,86,H,NA
H,18,842,91,757,82,N,NA
H,18,843,59,571,46,H,NA
H,19,511,107,835,68,H,NA
H,19,521,81,508,61,N,NA
H,19,524,77,642,68,H,NA
H,19,528,66,558,37,H,NA
H,19,536,73,637,64,N,NA
H,19,539,76,701,68,A,NA
H,19,541,77,523,64,H,NA
H,19,549,54,792,48,H,NA
H,19,559,91,739,72,H,NA
H,19,573,63,690,48,A,NA
H,19,574,75,529,61,H,NA
H,19,577,101,517,53,H,NA
H,19,581,66,555,65,N,NA
H,19,582,75,754,70,A,NA
H,19,594,60,684,52,H,NA
H,19,604,87,522,71,H,NA
H,19,605,76,693,44,H,NA
H,19,606,113,514,75,H,NA
H,19,614,74,544,63,A,NA
H,19,620,76,726,73,A,NA
H,19,621,63,560,55,N,NA
H,19,627,89,646,86,N,NA
H,19,634,73,757,66,N,NA
H,19,651,65,502,47,H,NA
H,19,653,83,683,80,A,NA
H,19,660,80,820,68,H,NA
H,19,667,79,585,67,A,NA
H,19,668,93,700,58,H,NA
H,19,713,99,782,93,N,NA
H,19,721,82,736,63,H,NA
H,19,728,62,729,37,H,NA
H,19,731,82,578,67,H,NA
H,19,734,78,617,75,A,NA
H,19,737,83,531,64,H,NA
H,19,744,66,679,61,H,NA
H,19,753,77,699,75,H,NA
H,19,764,77,755,51,H,NA
H,19,775,89,670,68,N,NA
H,19,779,85,527,58,A,NA
H,19,785,75,750,64,H,NA
H,19,793,81,765,55,H,NA
H,19,802,71,702,61,N,NA
H,19,811,79,675,76,A,NA
H,19,813,86,799,81,N,NA
H,19,822,68,624,53,A,NA
H,19,828,66,659,63,A,NA
H,19,832,68,645,54,H,NA
H,19,834,75,707,74,A,NA
H,19,836,73,807,62,N,NA
H,19,841,76,756,68,H,NA
H,19,842,72,520,67,N,NA
H,19,844,68,543,48,N,NA
H,19,846,76,819,74,H,NA
H,19,849,83,845,72,H,NA
H,19,851,78,503,75,H,NA
H,19,852,85,572,65,H,NA
H,20,513,56,564,43,N,NA
H,20,520,73,698,65,N,NA
H,20,534,84,548,53,H,NA
H,20,551,79,850,72,H,NA
H,20,556,107,784,74,H,NA
H,20,565,67,633,55,N,NA
H,20,569,65,571,38,H,NA
H,20,583,65,674,58,H,NA
H,20,592,88,553,45,H,NA
H,20,594,65,627,55,H,NA
H,20,595,79,759,46,H,NA
H,20,600,91,657,77,A,NA
H,20,613,100,787,81,H,NA
H,20,622,91,579,78,H,NA
H,20,623,90,644,56,H,NA
H,20,628,79,590,52,H,NA
H,20,634,75,844,66,N,NA
H,20,655,71,768,62,H,NA
H,20,662,64,669,49,H,NA
H,20,673,87,814,81,H,NA
H,20,681,56,840,53,A,NA
H,20,684,67,646,65,N,NA
H,20,708,67,723,59,A,NA
H,20,725,97,608,52,H,NA
H,20,727,73,643,69,H,NA
H,20,740,64,847,63,A,NA
H,20,746,59,789,53,A,NA
H,20,749,83,602,74,H,NA
H,20,757,84,543,69,N,NA
H,20,767,87,788,84,H,NA
H,20,769,71,586,66,H,NA
H,20,773,52,705,36,H,NA
H,20,783,79,742,62,H,NA
H,20,786,81,826,66,H,NA
H,20,794,70,804,55,H,NA
H,20,798,58,637,50,N,NA
H,20,802,80,803,50,N,NA
H,20,805,92,547,81,H,NA
H,20,817,69,733,54,H,NA
H,20,827,68,505,40,H,NA
H,20,831,65,670,53,N,NA
H,20,853,93,593,64,H,NA
H,21,504,80,672,65,H,NA
H,21,510,103,546,100,H,NA
H,21,536,66,775,57,N,NA
H,21,559,67,599,55,H,NA
H,21,562,99,631,52,N,NA
H,21,576,71,728,62,A,NA
H,21,577,95,568,80,H,NA
H,21,578,86,843,82,H,NA
H,21,588,76,517,54,H,NA
H,21,603,80,635,60,H,NA
H,21,607,71,821,52,N,NA
H,21,610,82,834,59,H,NA
H,21,625,84,663,71,N,NA
H,21,633,82,608,68,N,NA
H,21,637,82,670,71,N,NA
H,21,640,82,512,65,N,NA
H,21,652,88,566,55,H,NA
H,21,654,88,530,84,H,NA
H,21,658,77,750,62,A,NA
H,21,666,78,514,54,H,NA
H,21,675,81,664,65,H,NA
H,21,692,57,550,51,H,NA
H,21,701,60,716,56,H,NA
H,21,715,81,700,55,H,NA
H,21,717,75,598,50,N,NA
H,21,720,58,560,51,H,NA
H,21,725,86,565,77,H,NA
H,21,752,70,516,61,H,NA
H,21,772,80,632,62,H,NA
H,21,776,72,615,56,N,NA
H,21,790,88,832,56,H,NA
H,21,799,67,683,53,A,NA
H,21,800,87,761,81,A,NA
H,21,809,94,704,69,H,NA
H,21,813,57,653,43,N,NA
H,21,815,80,509,79,H,NA
H,21,831,58,798,45,N,NA
H,21,836,70,596,51,A,NA
H,21,841,72,774,66,H,NA
H,22,502,72,784,43,H,NA
H,22,508,67,824,53,A,NA
H,22,518,100,605,71,H,NA
H,22,524,70,558,42,H,NA
H,22,526,74,621,71,H,NA
H,22,527,80,528,61,H,NA
H,22,533,56,507,53,A,NA
H,22,537,74,624,69,H,NA
H,22,543,80,812,65,A,NA
H,22,549,80,593,53,H,NA
H,22,553,68,747,53,A,NA
H,22,555,76,561,58,H,NA
H,22,562,80,717,75,N,NA
H,22,581,99,745,85,H,NA
H,22,582,88,781,80,H,NA
H,22,598,70,631,62,H,NA
H,22,611,81,648,76,H,NA
H,22,616,71,612,66,A,NA
H,22,619,62,740,58,A,NA
H,22,625,76,607,75,N,NA
H,22,627,98,523,79,H,NA
H,22,628,50,575,49,A,NA
H,22,641,70,642,66,H,NA
H,22,645,62,847,61,H,NA
H,22,660,97,579,74,H,NA
H,22,668,78,794,72,H,NA
H,22,678,72,780,64,A,NA
H,22,680,75,572,47,H,NA
H,22,699,64,755,61,A,NA
H,22,707,61,677,60,H,NA
H,22,718,95,630,68,H,NA
H,22,723,72,540,43,H,NA
H,22,724,76,515,64,H,NA
H,22,741,73,818,71,H,NA
H,22,753,86,810,81,A,NA
H,22,771,68,737,64,H,NA
H,22,778,68,785,57,H,NA
H,22,779,70,541,63,A,NA
H,22,796,77,767,59,H,NA
H,22,816,66,820,52,A,NA
H,22,821,69,663,53,N,NA
H,22,826,81,626,56,H,NA
H,22,827,96,600,60,H,NA
H,22,828,62,567,41,H,NA
H,22,830,75,640,61,N,NA
H,22,835,80,825,73,H,NA
H,22,838,81,531,69,H,NA
H,22,845,77,685,75,H,NA
H,23,511,101,713,66,H,NA
H,23,512,83,821,79,N,NA
H,23,521,82,716,54,H,NA
H,23,551,91,614,65,N,NA
H,23,552,74,578,67,A,NA
H,23,554,81,852,72,N,NA
H,23,568,69,692,61,A,NA
H,23,569,64,587,59,H,NA
H,23,574,66,534,65,H,NA
H,23,595,83,667,47,H,NA
H,23,606,83,604,77,H,NA
H,23,610,61,743,60,H,NA
H,23,623,96,514,43,H,NA
H,23,625,70,830,63,N,NA
H,23,631,56,715,53,A,NA
H,23,633,60,759,47,A,NA
H,23,640,80,607,72,N,NA
H,23,662,97,550,49,H,NA
H,23,664,76,811,74,H,NA
H,23,672,87,797,77,H,NA
H,23,674,74,506,58,H,NA
H,23,690,69,654,67,H,NA
H,23,702,75,556,71,H,NA
H,23,703,93,632,79,H,NA
H,23,708,67,636,56,N,NA
H,23,731,69,777,46,H,NA
H,23,732,91,754,86,H,NA
H,23,742,71,617,53,H,NA
H,23,749,83,557,71,H,NA
H,23,758,69,681,66,H,NA
H,23,766,78,596,69,A,NA
H,23,768,77,525,64,H,NA
H,23,772,77,800,70,H,NA
H,23,782,94,776,85,H,NA
H,23,783,69,592,65,N,NA
H,23,793,76,819,45,H,NA
H,23,817,84,805,75,H,NA
H,23,839,73,854,61,H,NA
H,23,846,71,548,65,H,NA
H,23,848,68,601,66,A,NA
H,24,671,80,680,60,N,NA
H,24,762,89,845,75,N,NA
H,24,801,84,657,65,H,NA
H,24,803,73,685,68,H,NA
H,24,829,87,652,71,N,NA
H,25,502,57,516,52,A,NA
H,25,504,54,720,48,N,NA
H,25,524,75,648,66,A,NA
H,25,533,61,558,47,N,NA
H,25,554,66,722,58,N,NA
H,25,592,83,636,73,N,NA
H,25,597,65,621,53,H,NA
H,25,599,68,686,54,H,NA
H,25,626,68,762,55,N,NA
H,25,627,68,744,56,H,NA
H,25,629,91,667,60,H,NA
H,25,652,65,680,62,N,NA
H,25,658,65,653,53,H,NA
H,25,708,74,783,57,N,NA
H,25,767,88,711,75,H,NA
H,25,769,82,747,65,H,NA
H,25,781,75,751,66,N,NA
H,25,795,79,804,71,A,NA
H,25,809,66,801,61,A,NA
H,25,822,62,828,59,N,NA
H,25,829,81,671,73,N,NA
H,25,831,69,509,61,H,NA
H,26,503,88,718,84,A,NA
H,26,512,85,642,62,H,NA
H,26,513,84,557,75,H,NA
H,26,521,62,617,60,N,NA
H,26,526,75,620,67,H,NA
H,26,528,65,567,53,A,NA
H,26,531,97,692,92,A,NA
H,26,534,57,741,48,H,NA
H,26,535,71,520,45,H,NA
H,26,536,95,742,56,H,NA
H,26,539,73,552,64,A,NA
H,26,540,65,553,49,H,NA
H,26,541,89,704,69,A,NA
H,26,543,64,716,63,H,NA
H,26,545,68,784,62,A,NA
H,26,547,82,530,70,A,NA
H,26,554,71,829,69,N,NA
H,26,569,75,549,69,H,NA
H,26,572,69,582,48,H,NA
H,26,573,92,537,56,H,NA
H,26,576,73,679,68,A,NA
H,26,577,84,810,73,N,NA
H,26,579,94,587,89,H,NA
H,26,583,66,847,51,H,NA
H,26,585,68,665,64,A,NA
H,26,588,91,683,75,H,NA
H,26,593,68,506,67,H,NA
H,26,594,68,736,65,A,NA
H,26,597,67,781,65,H,NA
H,26,599,80,533,77,H,NA
H,26,603,81,799,52,H,NA
H,26,611,70,571,57,H,NA
H,26,612,56,785,45,A,NA
H,26,615,63,644,50,H,NA
H,26,622,78,624,65,A,NA
H,26,628,84,791,51,H,NA
H,26,630,76,580,69,H,NA
H,26,634,75,508,72,H,NA
H,26,639,88,678,84,H,NA
H,26,643,94,787,78,H,NA
H,26,645,80,700,70,A,NA
H,26,659,97,641,80,A,NA
H,26,662,89,578,39,H,NA
H,26,668,91,759,57,H,NA
H,26,673,72,604,69,H,NA
H,26,674,56,602,49,A,NA
H,26,675,100,633,65,H,NA
H,26,676,81,519,46,H,NA
H,26,686,57,558,48,N,NA
H,26,695,58,560,37,H,NA
H,26,702,59,701,58,H,NA
H,26,712,99,596,75,H,NA
H,26,715,59,637,55,A,NA
H,26,717,90,507,55,H,NA
H,26,721,75,734,63,H,NA
H,26,722,64,671,61,N,NA
H,26,724,76,846,71,H,NA
H,26,725,88,727,69,H,NA
H,26,731,89,514,49,H,NA
H,26,732,66,733,54,H,NA
H,26,737,91,719,68,H,NA
H,26,738,86,651,84,N,NA
H,26,739,72,803,62,N,NA
H,26,740,67,693,58,H,NA
H,26,743,64,546,60,H,NA
H,26,751,65,621,58,H,NA
H,26,753,84,808,64,A,NA
H,26,754,65,538,62,A,NA
H,26,756,71,758,69,A,NA
H,26,757,70,755,47,H,NA
H,26,766,69,714,58,H,NA
H,26,769,71,510,56,H,NA
H,26,772,89,768,78,H,NA
H,26,774,74,566,68,H,NA
H,26,778,81,589,68,A,NA
H,26,780,56,775,54,N,NA
H,26,788,86,841,83,H,NA
H,26,793,78,764,61,N,NA
H,26,794,79,655,77,N,NA
H,26,796,83,824,60,A,NA
H,26,800,95,646,77,H,NA
H,26,802,61,515,60,A,NA
H,26,807,74,730,69,A,NA
H,26,809,72,657,55,N,NA
H,26,815,70,672,58,H,NA
H,26,816,78,586,57,H,NA
H,26,817,82,840,61,H,NA
H,26,818,93,684,54,H,NA
H,26,822,73,575,61,N,NA
H,26,826,78,690,67,H,NA
H,26,836,56,670,52,A,NA
H,26,838,80,825,72,A,NA
H,26,842,73,699,70,H,NA
H,26,843,70,635,67,H,NA
H,26,845,71,626,59,N,NA
H,26,849,69,844,52,A,NA
H,26,851,51,669,48,H,NA
H,26,852,72,652,65,N,NA
H,26,855,69,798,61,H,NA
H,27,517,75,750,73,A,NA
H,27,559,76,827,70,A,NA
H,27,565,101,619,80,H,NA
H,27,570,87,648,58,H,NA
H,27,575,83,828,78,N,NA
H,27,606,75,601,53,H,NA
H,27,616,71,527,70,N,NA
H,27,623,85,834,56,H,NA
H,27,625,84,711,58,H,NA
H,27,644,66,803,52,N,NA
H,27,698,69,820,53,H,NA
H,27,739,71,615,68,A,NA
H,27,779,63,723,47,H,NA
H,27,792,60,502,47,H,NA
H,27,801,81,762,60,H,NA
H,27,809,50,626,49,N,NA
H,27,832,76,777,59,A,NA
H,27,835,89,518,70,N,NA
H,27,839,83,789,76,H,NA
H,27,845,79,657,63,N,NA
H,27,848,67,681,64,A,NA
H,27,854,84,729,68,A,NA
H,28,518,77,761,47,H,NA
H,28,522,68,692,61,H,NA
H,28,525,75,784,59,H,NA
H,28,544,46,663,45,H,NA
H,28,545,68,550,56,A,NA
H,28,547,75,624,68,A,NA
H,28,549,76,826,50,H,NA
H,28,564,74,684,56,H,NA
H,28,588,61,653,56,A,NA
H,28,589,69,816,60,H,NA
H,28,595,80,628,67,H,NA
H,28,602,79,578,72,H,NA
H,28,603,87,553,60,H,NA
H,28,607,95,840,89,H,NA
H,28,629,85,632,63,H,NA
H,28,630,79,646,73,A,NA
H,28,675,100,505,58,H,NA
H,28,676,98,566,60,H,NA
H,28,686,70,700,68,H,NA
H,28,701,90,712,88,H,NA
H,28,703,90,633,57,H,NA
H,28,717,92,660,71,H,NA
H,28,719,75,531,71,A,NA
H,28,724,77,791,69,A,NA
H,28,726,81,538,60,H,NA
H,28,730,65,647,63,A,NA
H,28,746,75,661,56,H,NA
H,28,752,68,516,67,A,NA
H,28,755,82,773,71,H,NA
H,28,764,84,776,76,H,NA
H,28,769,66,789,47,H,NA
H,28,771,81,508,62,H,NA
H,28,794,71,718,65,H,NA
H,28,814,77,833,72,H,NA
H,28,836,71,574,55,H,NA
H,28,850,79,831,77,A,NA
H,29,504,89,815,61,H,NA
H,29,509,72,645,67,A,NA
H,29,511,91,780,58,H,NA
H,29,520,85,631,69,H,NA
H,29,523,71,593,69,A,NA
H,29,528,68,612,61,A,NA
H,29,537,85,670,78,A,NA
H,29,539,80,619,70,H,NA
H,29,541,71,533,67,A,NA
H,29,543,75,765,69,A,NA
H,29,551,79,729,70,H,NA
H,29,559,116,750,78,H,NA
H,29,567,67,524,61,H,NA
H,29,570,60,728,59,H,NA
H,29,572,83,677,66,H,NA
H,29,576,65,642,47,A,NA
H,29,577,91,720,76,N,NA
H,29,579,76,834,63,H,NA
H,29,583,87,740,42,A,NA
H,29,587,81,835,76,H,NA
H,29,590,74,668,73,H,NA
H,29,599,77,594,63,A,NA
H,29,600,74,759,62,A,NA
H,29,604,71,556,70,A,NA
H,29,623,92,708,65,H,NA
H,29,625,80,662,74,N,NA
H,29,627,87,838,81,H,NA
H,29,640,84,614,64,H,NA
H,29,641,67,635,59,A,NA
H,29,654,94,787,77,A,NA
H,29,655,65,571,44,H,NA
H,29,658,85,596,57,A,NA
H,29,666,73,513,49,H,NA
H,29,702,81,665,63,H,NA
H,29,731,96,707,51,H,NA
H,29,736,60,679,57,A,NA
H,29,744,68,799,56,H,NA
H,29,749,85,687,56,H,NA
H,29,757,69,818,53,H,NA
H,29,786,98,555,68,H,NA
H,29,796,84,788,66,A,NA
H,29,798,59,766,55,H,NA
H,29,800,74,515,66,A,NA
H,29,804,87,643,80,H,NA
H,29,821,72,848,42,H,NA
H,29,825,76,693,48,H,NA
H,29,843,68,592,66,N,NA
H,29,844,69,548,58,H,NA
H,29,853,74,738,59,H,NA
H,30,518,85,747,65,H,NA
H,30,521,92,795,71,H,NA
H,30,527,105,775,96,H,NA
H,30,529,76,534,59,H,NA
H,30,536,64,512,60,A,NA
H,30,546,91,789,80,H,NA
H,30,552,68,503,65,A,NA
H,30,562,65,714,52,A,NA
H,30,565,64,753,61,A,NA
H,30,566,62,755,57,H,NA
H,30,580,74,684,61,A,NA
H,30,597,70,758,55,H,NA
H,30,602,68,560,45,A,NA
H,30,605,70,598,64,H,NA
H,30,610,77,723,70,H,NA
H,30,617,56,824,47,H,NA
H,30,620,62,841,58,H,NA
H,30,637,76,514,39,H,NA
H,30,639,82,741,63,A,NA
H,30,644,66,561,49,H,NA
H,30,669,78,569,63,H,NA
H,30,671,82,830,75,H,NA
H,30,673,64,606,63,H,NA
H,30,674,74,519,46,H,NA
H,30,675,71,632,56,H,NA
H,30,690,77,575,62,H,NA
H,30,695,74,715,49,H,NA
H,30,713,71,712,56,H,NA
H,30,724,75,767,62,H,NA
H,30,725,96,732,66,H,NA
H,30,730,90,564,87,A,NA
H,30,737,71,828,60,H,NA
H,30,743,72,805,68,H,NA
H,30,774,79,647,67,H,NA
H,30,777,70,855,56,H,NA
H,30,781,94,756,62,H,NA
H,30,785,65,558,56,A,NA
H,30,792,70,672,66,A,NA
H,30,794,83,790,66,H,NA
H,30,802,80,846,69,H,NA
H,30,807,81,652,66,H,NA
H,30,817,82,699,80,A,NA
H,30,827,86,586,75,H,NA
H,30,839,90,849,80,A,NA
H,30,851,80,682,74,H,NA
H,31,502,65,803,44,H,NA
H,31,506,82,605,77,A,NA
H,31,535,65,626,45,A,NA
H,31,550,82,614,67,H,NA
H,31,589,83,627,78,H,NA
H,31,603,67,769,59,H,NA
H,31,607,75,680,67,A,NA
H,31,646,97,791,85,H,NA
H,31,659,72,744,70,A,NA
H,31,667,80,600,72,H,NA
H,31,703,80,801,67,H,NA
H,31,704,60,653,53,A,NA
H,31,722,65,611,52,H,NA
H,31,771,65,698,60,H,NA
H,31,779,71,528,49,H,NA
H,31,813,68,686,53,H,NA
H,31,825,90,590,72,H,NA
H,31,831,71,832,66,H,NA
H,31,840,79,852,70,H,NA
H,31,854,88,750,69,A,NA
H,32,509,73,740,49,H,NA
H,32,524,74,572,69,N,NA
H,32,552,81,665,61,H,NA
H,32,555,87,700,68,H,NA
H,32,558,58,517,44,H,NA
H,32,592,58,595,57,A,NA
H,32,628,65,681,44,H,NA
H,32,629,59,834,44,H,NA
H,32,673,79,523,52,H,NA
H,32,678,80,752,49,H,NA
H,32,701,91,630,66,H,NA
H,32,711,76,842,72,N,NA
H,32,738,85,672,56,H,NA
H,32,753,81,631,74,A,NA
H,32,772,62,633,61,N,NA
H,32,786,85,561,62,H,NA
H,32,845,61,594,48,A,NA
H,32,848,62,684,54,H,NA
H,33,504,77,775,68,H,NA
H,33,511,89,754,81,A,NA
H,33,513,68,508,58,H,NA
H,33,520,66,851,59,H,NA
H,33,526,73,774,71,A,NA
H,33,527,80,663,62,A,NA
H,33,533,57,777,54,H,NA
H,33,535,77,587,64,A,NA
H,33,543,92,812,71,H,NA
H,33,551,73,657,61,H,NA
H,33,553,63,692,59,H,NA
H,33,556,62,677,59,A,NA
H,33,557,90,601,63,H,NA
H,33,559,97,838,85,H,NA
H,33,560,73,683,59,A,NA
H,33,562,74,536,64,H,NA
H,33,566,73,538,66,A,NA
H,33,568,75,546,56,H,NA
H,33,569,59,816,48,H,NA
H,33,571,83,588,75,H,NA
H,33,572,75,834,48,N,NA
H,33,573,73,589,45,H,NA
H,33,577,81,670,59,H,NA
H,33,582,67,620,62,H,NA
H,33,583,75,723,67,A,NA
H,33,586,87,814,69,H,NA
H,33,593,55,809,54,H,NA
H,33,597,74,755,71,A,NA
H,33,602,65,704,45,H,NA
H,33,604,78,539,73,N,NA
H,33,606,67,659,53,N,NA
H,33,607,110,841,104,A,NA
H,33,610,72,707,62,H,NA
H,33,612,84,644,72,H,NA
H,33,616,72,531,56,A,NA
H,33,617,60,819,59,H,NA
H,33,623,62,515,58,N,NA
H,33,625,91,622,62,H,NA
H,33,626,63,579,57,H,NA
H,33,628,65,772,63,H,NA
H,33,629,86,524,56,H,NA
H,33,632,63,822,57,H,NA
H,33,634,101,784,82,H,NA
H,33,635,84,503,82,H,NA
H,33,639,76,624,61,H,NA
H,33,640,98,708,81,A,NA
H,33,645,66,833,63,H,NA
H,33,651,90,768,79,H,NA
H,33,652,75,564,68,H,NA
H,33,654,80,826,62,H,NA
H,33,655,93,664,72,H,NA
H,33,660,101,510,78,H,NA
H,33,661,75,690,57,A,NA
H,33,666,72,598,55,H,NA
H,33,669,44,836,39,H,NA
H,33,672,64,631,60,N,NA
H,33,675,78,650,38,H,NA
H,33,676,78,818,72,N,NA
H,33,679,70,615,57,A,NA
H,33,681,64,633,55,N,NA
H,33,682,98,787,88,A,NA
H,33,686,77,578,63,A,NA
H,33,687,83,835,72,H,NA
H,33,699,83,727,54,H,NA
H,33,702,78,824,65,A,NA
H,33,703,77,761,69,H,NA
H,33,711,65,848,56,A,NA
H,33,715,62,529,60,H,NA
H,33,717,79,662,67,N,NA
H,33,720,71,792,64,H,NA
H,33,721,92,611,52,H,NA
H,33,724,85,685,75,A,NA
H,33,725,84,636,78,N,NA
H,33,726,71,732,64,A,NA
H,33,728,71,789,46,H,NA
H,33,730,72,757,68,H,NA
H,33,731,82,729,60,A,NA
H,33,736,89,642,75,A,NA
H,33,738,95,753,65,H,NA
H,33,741,73,737,71,A,NA
H,33,742,62,643,45,H,NA
H,33,747,88,505,75,A,NA
H,33,749,85,762,69,A,NA
H,33,752,64,594,54,H,NA
H,33,766,71,541,63,H,NA
H,33,776,88,619,67,A,NA
H,33,778,81,596,58,H,NA
H,33,779,50,576,37,N,NA
H,33,780,57,803,42,H,NA
H,33,781,75,733,51,H,NA
H,33,788,72,521,64,A,NA
H,33,793,100,599,92,N,NA
H,33,794,83,734,78,A,NA
H,33,796,107,705,35,H,NA
H,33,797,99,646,90,A,NA
H,33,798,78,719,71,H,NA
H,33,800,80,506,71,A,NA
H,33,804,80,765,75,H,NA
H,33,821,78,512,55,H,NA
H,33,825,73,743,68,H,NA
H,33,827,66,801,46,H,NA
H,33,829,74,641,71,A,NA
H,33,840,72,758,55,A,NA
H,33,842,65,684,56,N,NA
H,33,843,64,815,54,H,NA
H,33,844,68,637,64,H,NA
H,33,845,86,678,77,A,NA
H,33,846,74,716,55,H,NA
H,33,847,60,831,52,H,NA
H,33,849,91,817,74,H,NA
H,33,853,50,549,44,A,NA
H,33,854,70,658,69,N,NA
H,33,855,63,534,48,H,NA
H,34,502,70,600,56,A,NA
H,34,518,82,746,70,H,NA
H,34,525,92,811,86,H,NA
H,34,537,73,575,61,H,NA
H,34,592,68,771,52,H,NA
H,34,595,72,668,55,H,NA
H,34,648,78,555,70,A,NA
H,34,662,93,599,82,N,NA
H,34,671,79,552,47,H,NA
H,34,695,76,769,64,H,NA
H,34,698,80,673,60,H,NA
H,34,700,78,561,62,A,NA
H,34,717,98,793,92,N,NA
H,34,722,77,716,51,H,NA
H,34,810,81,647,58,H,NA
H,35,505,97,759,78,H,NA
H,35,507,47,517,43,A,NA
H,35,509,61,619,58,H,NA
H,35,583,76,831,60,H,NA
H,35,625,73,827,56,H,NA
H,35,644,67,558,51,H,NA
H,35,657,82,683,61,A,NA
H,35,676,88,844,67,H,NA
H,35,741,67,531,48,H,NA
H,35,766,81,782,63,A,NA
H,35,779,77,570,59,H,NA
H,35,795,68,617,59,H,NA
H,35,852,74,526,61,H,NA
H,35,853,68,669,58,H,NA
H,36,512,76,699,63,H,NA
H,36,515,72,650,60,H,NA
H,36,527,85,629,78,A,NA
H,36,535,75,530,70,H,NA
H,36,539,67,757,60,H,NA
H,36,559,59,663,48,H,NA
H,36,566,72,756,70,H,NA
H,36,568,77,775,72,H,NA
H,36,573,73,719,65,H,NA
H,36,589,86,659,77,A,NA
H,36,612,85,744,82,A,NA
H,36,623,80,579,68,H,NA
H,36,628,63,714,54,H,NA
H,36,640,76,801,60,A,NA
H,36,645,77,832,69,H,NA
H,36,653,62,813,43,H,NA
H,36,654,86,677,75,H,NA
H,36,667,89,684,67,A,NA
H,36,673,86,513,84,H,NA
H,36,728,72,829,58,N,NA
H,36,754,64,647,55,A,NA
H,36,786,92,815,65,H,NA
H,36,788,87,711,80,A,NA
H,36,841,73,680,61,H,NA
H,37,502,85,522,76,H,NA
H,37,503,85,627,78,H,NA
H,37,521,79,812,74,H,NA
