A,28,680,75,566,70,A,NA
A,28,695,97,848,48,H,NA
A,28,729,99,828,61,H,NA
A,28,736,62,644,45,A,NA
A,28,769,92,747,70,H,NA
A,28,776,73,571,68,A,NA
A,28,801,88,543,75,A,NA
A,28,818,80,728,78,A,NA
A,28,824,73,702,67,A,NA
A,28,827,97,850,59,H,NA
A,28,830,87,847,58,H,NA
A,29,512,82,774,76,H,NA
A,29,557,91,516,67,H,NA
A,29,558,60,596,48,A,NA
A,29,587,111,548,69,H,NA
A,29,589,79,611,71,A,NA
A,29,595,92,594,44,H,NA
A,29,597,97,565,77,H,NA
A,29,602,142,800,127,H,NA
A,29,612,89,517,60,H,NA
A,29,623,89,579,57,H,NA
A,29,625,73,717,53,H,NA
A,29,628,98,575,66,H,NA
A,29,629,63,845,52,H,NA
A,29,634,92,506,65,A,NA
A,29,661,95,547,86,A,NA
A,29,663,92,640,82,N,NA
A,29,666,90,632,67,H,NA
A,29,671,75,515,72,H,NA
A,29,673,82,545,67,H,NA
A,29,675,77,816,54,H,NA
A,29,677,70,521,55,H,NA
A,29,687,98,836,88,H,NA
A,29,699,79,536,77,H,NA
A,29,708,83,743,76,H,NA
A,29,715,67,855,61,H,NA
A,29,720,77,843,68,H,NA
A,29,737,100,531,67,H,NA
A,29,741,90,588,65,A,NA
A,29,742,58,711,56,H,NA
A,29,754,62,652,61,A,NA
A,29,755,59,783,58,H,NA
A,29,764,83,679,67,H,NA
A,29,766,74,523,69,H,NA
A,29,771,73,592,58,H,NA
A,29,778,71,658,68,H,NA
A,29,781,61,756,60,A,NA
A,29,786,89,555,55,H,NA
A,29,794,75,813,47,H,NA
A,29,810,79,564,63,H,NA
A,29,811,85,678,67,A,NA
A,29,831,93,553,49,H,NA
A,29,840,74,582,55,A,NA
A,29,844,76,683,54,H,NA
A,29,849,89,696,55,H,NA
A,30,503,72,541,68,H,NA
A,30,509,65,653,58,H,NA
A,30,539,112,804,73,A,NA
A,30,546,79,790,76,A,NA
A,30,549,101,852,51,H,NA
A,30,551,91,510,55,H,NA
A,30,556,86,791,72,H,NA
A,30,559,86,712,39,H,NA
A,30,570,73,533,64,H,NA
A,30,573,90,784,57,H,NA
A,30,574,67,529,64,H,NA
A,30,577,71,815,57,H,NA
A,30,581,83,775,63,N,NA
A,30,604,91,833,71,H,NA
A,30,608,86,819,82,A,NA
A,30,617,94,820,90,A,NA
A,30,635,88,571,64,H,NA
A,30,636,72,830,66,N,NA
A,30,639,108,682,84,H,NA
A,30,655,109,773,100,H,NA
A,30,669,74,641,53,H,NA
A,30,670,80,520,52,A,NA
A,30,701,80,803,56,H,NA
A,30,713,80,538,68,H,NA
A,30,723,75,610,67,H,NA
A,30,731,84,578,73,N,NA
A,30,736,62,642,47,H,NA
A,30,738,78,537,76,A,NA
A,30,749,65,690,63,A,NA
A,30,796,81,721,69,A,NA
A,30,799,74,692,60,A,NA
A,30,809,77,848,65,A,NA
A,30,814,73,598,71,A,NA
A,30,821,70,793,69,A,NA
A,30,829,70,530,63,H,NA
A,30,839,69,722,53,N,NA
A,30,854,89,644,72,A,NA
A,31,515,103,693,49,H,NA
A,31,518,91,634,74,H,NA
A,31,527,81,651,67,H,NA
A,31,550,96,545,90,A,NA
A,31,567,82,828,66,H,NA
A,31,616,57,528,54,A,NA
A,31,633,88,590,70,H,NA
A,31,665,74,588,67,H,NA
A,31,673,93,523,53,H,NA
A,31,676,66,767,51,H,NA
A,31,681,87,508,79,A,NA
A,31,695,99,850,60,H,NA
A,31,729,99,832,73,H,NA
A,31,732,61,726,50,H,NA
A,31,746,57,679,55,H,NA
A,31,761,89,705,65,H,NA
A,31,788,86,672,83,H,NA
A,31,805,105,734,52,H,NA
A,31,824,77,702,70,H,NA
A,31,825,81,853,75,H,NA
A,32,509,69,838,64,N,NA
A,32,531,56,704,54,N,NA
A,32,555,53,674,51,N,NA
A,32,557,78,812,60,H,NA
A,32,589,62,834,59,N,NA
A,32,597,66,657,49,H,NA
A,32,608,69,730,62,N,NA
A,32,627,70,561,64,H,NA
A,32,628,104,586,58,H,NA
A,32,629,75,791,67,H,NA
A,32,655,83,664,73,H,NA
A,32,659,87,610,69,H,NA
A,32,660,72,558,45,H,NA
A,32,678,105,797,71,H,NA
A,32,680,87,538,68,H,NA
A,32,685,63,620,61,N,NA
A,32,687,76,576,75,N,NA
A,32,698,82,600,59,H,NA
A,32,708,89,801,71,H,NA
A,32,736,61,526,41,N,NA
A,32,738,78,622,67,H,NA
A,32,743,74,803,71,N,NA
A,32,755,66,582,48,H,NA
A,32,758,79,756,51,A,NA
A,32,762,109,800,91,N,NA
A,32,765,88,621,84,N,NA
A,32,768,72,773,61,N,NA
A,32,783,82,769,70,N,NA
A,32,795,68,615,66,N,NA
A,32,842,100,804,88,N,NA
A,32,844,60,794,49,H,NA
A,33,504,74,711,72,A,NA
A,33,506,69,547,66,H,NA
A,33,511,73,617,69,A,NA
A,33,515,116,508,75,H,NA
A,33,529,53,690,49,A,NA
A,33,530,87,703,72,H,NA
A,33,533,80,611,70,H,NA
A,33,535,67,520,57,A,NA
A,33,541,77,775,64,H,NA
A,33,543,65,650,58,H,NA
A,33,544,98,571,77,H,NA
A,33,546,80,583,65,H,NA
A,33,551,79,848,63,A,NA
A,33,556,132,602,117,H,NA
A,33,561,74,838,69,N,NA
A,33,565,77,564,76,H,NA
A,33,569,80,553,62,H,NA
A,33,575,70,654,62,A,NA
A,33,576,83,622,72,N,NA
A,33,578,77,624,65,A,NA
A,33,581,95,681,71,H,NA
A,33,587,81,836,61,H,NA
A,33,588,85,594,60,H,NA
A,33,592,75,599,66,A,NA
A,33,595,87,633,80,H,NA
A,33,603,86,843,83,A,NA
A,33,604,85,731,66,A,NA
A,33,606,89,510,65,A,NA
A,33,607,77,774,60,H,NA
A,33,612,64,642,44,H,NA
A,33,615,78,582,68,N,NA
A,33,616,75,641,72,H,NA
A,33,620,95,800,86,N,NA
A,33,621,89,797,72,N,NA
A,33,623,75,577,65,A,NA
A,33,627,71,509,60,H,NA
A,33,628,79,555,59,H,NA
A,33,629,82,743,64,H,NA
A,33,636,85,810,70,H,NA
A,33,637,106,661,88,H,NA
A,33,639,86,742,76,H,NA
A,33,640,89,625,82,A,NA
A,33,643,106,751,79,H,NA
A,33,645,86,825,71,H,NA
A,33,651,79,671,59,H,NA
A,33,652,70,817,67,H,NA
A,33,657,62,526,45,N,NA
A,33,659,59,531,56,H,NA
A,33,660,64,844,44,H,NA
A,33,663,50,662,47,A,NA
A,33,666,80,593,50,H,NA
A,33,667,76,850,58,H,NA
A,33,668,80,764,70,H,NA
A,33,670,68,574,48,A,NA
A,33,674,65,586,50,N,NA
A,33,675,79,536,74,H,NA
A,33,676,117,548,45,H,NA
A,33,678,105,765,81,H,NA
A,33,679,78,517,57,H,NA
A,33,680,92,589,62,N,NA
A,33,685,84,762,80,N,NA
A,33,692,66,700,63,A,NA
A,33,698,96,608,80,H,NA
A,33,699,88,521,80,A,NA
A,33,704,64,610,62,N,NA
A,33,708,87,783,63,H,NA
A,33,714,95,809,78,A,NA
A,33,715,66,745,46,H,NA
A,33,720,75,552,52,H,NA
A,33,722,90,512,85,H,NA
A,33,724,81,792,62,H,NA
A,33,726,64,807,57,H,NA
A,33,729,69,790,57,A,NA
A,33,730,69,600,59,N,NA
A,33,736,59,597,54,A,NA
A,33,738,88,687,76,H,NA
A,33,741,98,766,58,H,NA
A,33,744,89,782,81,H,NA
A,33,746,86,717,80,H,NA
A,33,749,73,723,65,A,NA
A,33,753,69,754,65,H,NA
A,33,755,70,795,42,N,NA
A,33,767,65,846,46,H,NA
A,33,769,80,801,75,N,NA
A,33,772,68,632,61,H,NA
A,33,776,98,596,95,A,NA
A,33,779,64,570,56,A,NA
A,33,780,58,728,51,H,NA
A,33,781,53,727,46,H,NA
A,33,788,103,619,74,H,NA
A,33,791,74,803,68,N,NA
A,33,793,88,573,84,A,NA
A,33,794,65,558,39,N,NA
A,33,796,71,513,62,A,NA
A,33,802,100,693,51,H,NA
A,33,804,76,812,73,N,NA
A,33,811,67,816,51,H,NA
A,33,813,56,653,53,A,NA
A,33,815,69,540,60,H,NA
A,33,819,88,713,77,H,NA
A,33,824,88,716,67,H,NA
A,33,827,87,598,63,H,NA
A,33,828,82,854,64,A,NA
A,33,829,83,778,68,H,NA
A,33,831,71,847,66,A,NA
A,33,832,110,740,103,H,NA
A,33,834,69,538,64,N,NA
A,33,839,68,644,53,H,NA
A,33,842,66,557,58,A,NA
A,33,849,57,789,54,H,NA
A,33,851,76,580,64,H,NA
A,33,853,109,648,78,H,NA
A,34,559,63,527,62,H,NA
A,34,662,98,599,81,H,NA
A,34,663,80,592,58,N,NA
A,34,786,82,737,78,A,NA
A,34,805,66,518,54,A,NA
A,35,503,77,552,52,A,NA
A,35,546,85,510,81,A,NA
A,35,571,64,838,59,H,NA
A,35,577,84,747,64,H,NA
A,35,583,68,850,58,A,NA
A,35,590,71,745,68,H,NA
A,35,603,83,746,52,H,NA
A,35,623,82,637,56,H,NA
A,35,633,74,784,66,H,NA
A,35,645,61,619,58,A,NA
A,35,652,86,818,83,H,NA
A,35,690,77,846,52,A,NA
A,35,702,50,716,46,H,NA
A,35,744,69,813,68,A,NA
A,35,751,85,713,74,H,NA
A,35,772,80,811,76,H,NA
A,35,799,66,653,62,A,NA
A,35,802,73,835,65,A,NA
A,35,821,86,575,50,H,NA
A,35,825,82,594,61,H,NA
A,35,840,92,632,76,H,NA
A,36,511,84,680,66,H,NA
A,36,515,104,676,93,H,NA
A,36,520,103,508,60,H,NA
A,36,521,111,734,85,H,NA
A,36,530,78,780,68,H,NA
A,36,536,76,822,52,H,NA
A,36,539,83,755,70,A,NA
A,36,541,82,534,75,H,NA
A,36,558,73,517,59,A,NA
A,36,564,85,754,83,A,NA
A,36,589,73,762,65,H,NA
A,36,597,92,756,68,H,NA
A,36,599,76,635,68,A,NA
A,36,610,83,550,66,A,NA
A,36,612,92,616,64,A,NA
A,36,628,78,714,73,A,NA
A,36,666,89,605,69,H,NA
A,36,670,69,655,68,A,NA
A,36,675,123,800,73,H,NA
A,36,687,94,516,82,H,NA
A,36,701,86,512,79,A,NA
A,36,730,90,565,81,A,NA
A,36,741,78,712,61,H,NA
A,36,743,73,740,67,H,NA
A,36,752,67,519,63,A,NA
A,36,771,67,723,61,A,NA
A,36,775,77,704,55,A,NA
A,36,776,87,683,69,H,NA
A,36,786,97,778,72,H,NA
A,36,793,110,820,98,H,NA
A,36,801,78,595,77,H,NA
A,36,805,41,768,39,H,NA
A,36,816,73,568,56,H,NA
A,36,827,61,830,48,A,NA
A,36,829,70,668,68,A,NA
A,36,845,69,834,67,H,NA
A,36,849,94,851,91,A,NA
A,37,504,90,792,78,H,NA
A,37,527,55,731,53,H,NA
A,37,551,79,545,60,H,NA
A,37,557,91,556,71,H,NA
A,37,559,85,717,65,A,NA
A,37,561,82,644,61,H,NA
A,37,573,77,579,50,A,NA
A,37,574,57,537,54,H,NA
A,37,580,71,569,65,H,NA
A,37,620,64,840,61,H,NA
A,37,624,66,719,65,A,NA
A,37,629,65,575,62,A,NA
A,37,640,74,844,62,H,NA
A,37,647,71,613,66,H,NA
A,37,651,119,682,61,H,NA
A,37,654,77,626,73,A,NA
A,37,659,49,766,47,A,NA
A,37,660,95,560,69,H,NA
A,37,662,88,619,71,H,NA
A,37,663,60,839,46,H,NA
A,37,667,68,850,56,A,NA
A,37,669,85,853,71,H,NA
A,37,671,67,587,63,H,NA
A,37,686,81,641,66,A,NA
A,37,698,88,562,67,A,NA
A,37,722,80,819,63,H,NA
A,37,728,67,799,61,A,NA
A,37,738,77,721,63,H,NA
A,37,744,74,509,66,H,NA
A,37,757,76,753,73,A,NA
A,37,764,79,737,72,H,NA
A,37,769,99,598,81,H,NA
A,37,777,82,571,64,A,NA
A,37,779,74,533,54,H,NA
A,37,782,76,693,59,A,NA
A,37,788,93,543,81,H,NA
A,37,790,63,833,51,H,NA
A,37,794,68,711,50,H,NA
A,37,815,80,510,64,H,NA
A,37,818,96,617,73,H,NA
A,37,821,89,842,60,A,NA
A,37,835,56,535,50,H,NA
A,38,549,82,816,47,H,NA
A,38,576,97,828,58,A,NA
A,38,589,75,566,60,H,NA
A,38,611,77,615,58,H,NA
A,38,636,83,742,63,A,NA
A,38,648,76,665,66,H,NA
A,38,681,58,607,56,H,NA
A,38,683,57,813,56,H,NA
A,38,690,115,548,75,A,NA
A,38,696,69,845,52,A,NA
A,38,703,68,772,66,A,NA
A,38,704,68,745,57,H,NA
A,38,708,85,604,74,H,NA
A,38,732,87,582,72,A,NA
A,38,740,88,586,77,H,NA
A,38,797,90,605,68,H,NA
A,38,805,61,633,56,H,NA
A,38,825,85,546,74,H,NA
A,38,827,80,814,66,H,NA
A,38,838,72,506,65,N,NA
A,38,854,78,616,75,H,NA
A,39,518,63,645,58,N,NA
A,39,520,80,756,64,N,NA
A,39,521,80,543,77,H,NA
A,39,529,79,550,56,N,NA
A,39,536,99,565,74,H,NA
A,39,549,100,838,64,H,NA
A,39,559,93,854,66,H,NA
A,39,603,113,566,58,H,NA
A,39,623,89,762,70,H,NA
A,39,625,85,570,68,H,NA
A,39,635,88,610,86,N,NA
A,39,650,68,765,58,N,NA
A,39,657,62,528,60,H,NA
A,39,661,92,682,85,A,NA
A,39,680,74,699,56,H,NA
A,39,700,98,712,90,H,NA
A,39,701,91,702,75,H,NA
A,39,786,83,558,60,H,NA
A,39,816,85,506,56,N,NA
A,39,841,73,541,62,N,NA
A,40,502,75,692,69,H,NA
A,40,511,90,799,84,H,NA
A,40,513,70,675,68,A,NA
A,40,518,83,521,64,A,NA
A,40,526,81,699,76,H,NA
A,40,533,77,777,50,A,NA
A,40,535,81,626,61,H,NA
A,40,536,74,650,64,H,NA
A,40,541,64,558,42,N,NA
A,40,549,82,515,67,A,NA
A,40,551,72,769,58,H,NA
A,40,554,68,545,64,H,NA
A,40,556,77,617,74,H,NA
A,40,562,80,724,64,H,NA
A,40,567,73,517,72,H,NA
A,40,569,98,851,80,H,NA
A,40,570,68,550,46,N,NA
A,40,575,77,752,64,H,NA
A,40,576,79,611,72,A,NA
A,40,580,68,654,61,H,NA
A,40,581,74,746,71,A,NA
A,40,583,74,553,62,A,NA
A,40,587,91,846,74,A,NA
A,40,589,83,503,82,A,NA
A,40,595,85,573,80,H,NA
A,40,599,71,771,69,A,NA
A,40,605,72,516,57,A,NA
A,40,607,83,564,57,A,NA
A,40,622,84,696,68,H,NA
A,40,623,97,520,53,H,NA
A,40,624,79,588,58,H,NA
A,40,625,78,529,67,H,NA
A,40,627,80,596,66,H,NA
A,40,628,56,629,50,A,NA
A,40,636,101,753,71,A,NA
A,40,640,83,606,60,H,NA
A,40,641,68,660,65,N,NA
A,40,643,86,674,81,H,NA
A,40,644,80,612,70,H,NA
A,40,645,73,543,71,N,NA
A,40,647,65,726,54,A,NA
A,40,651,101,793,78,H,NA
A,40,652,83,757,73,H,NA
A,40,658,74,679,46,H,NA
A,40,663,65,527,57,A,NA
A,40,668,77,593,53,H,NA
A,40,670,88,577,84,H,NA
A,40,673,91,698,80,H,NA
A,40,676,86,632,63,H,NA
A,40,685,86,791,70,N,NA
A,40,686,74,619,57,H,NA
A,40,695,84,568,80,A,NA
A,40,704,72,555,68,N,NA
A,40,717,70,653,62,A,NA
A,40,719,103,853,72,H,NA
A,40,720,92,602,87,A,NA
A,40,721,107,820,75,H,NA
A,40,722,67,767,60,A,NA
A,40,727,73,597,70,H,NA
A,40,729,88,728,61,N,NA
A,40,730,99,842,88,H,NA
A,40,731,72,825,69,A,NA
A,40,737,83,741,76,H,NA
A,40,740,92,672,77,H,NA
A,40,742,78,827,77,A,NA
A,40,758,98,773,59,H,NA
A,40,762,55,756,48,N,NA
A,40,764,85,715,70,H,NA
A,40,765,95,565,90,N,NA
A,40,766,69,639,59,H,NA
A,40,774,71,620,56,H,NA
A,40,775,76,849,62,A,NA
A,40,776,56,531,53,N,NA
A,40,778,80,755,78,A,NA
A,40,780,82,677,74,A,NA
A,40,782,81,665,54,H,NA
A,40,786,77,841,75,H,NA
A,40,788,95,761,92,H,NA
A,40,790,80,519,70,H,NA
A,40,795,74,803,63,H,NA
A,40,796,97,678,74,H,NA
A,40,798,92,723,80,H,NA
A,40,801,82,705,62,H,NA
A,40,802,64,789,60,A,NA
A,40,807,86,582,66,H,NA
A,40,810,73,662,63,H,NA
A,40,815,82,693,76,H,NA
A,40,821,59,822,43,H,NA
A,40,826,82,845,77,A,NA
A,40,828,103,615,83,H,NA
A,40,829,67,738,50,N,NA
A,40,830,67,743,52,A,NA
A,40,831,99,832,67,H,NA
A,40,835,77,805,65,A,NA
A,40,836,83,687,71,H,NA
A,40,839,77,592,53,A,NA
A,40,840,74,637,60,H,NA
A,40,843,93,578,77,H,NA
A,40,844,73,621,56,H,NA
A,41,528,70,700,67,H,NA
A,41,535,102,661,92,A,NA
A,41,574,63,671,61,A,NA
A,41,604,81,848,55,A,NA
A,41,657,76,712,62,A,NA
A,41,664,101,734,62,H,NA
A,41,665,48,531,47,N,NA
A,41,749,66,590,64,H,NA
A,41,782,80,776,69,H,NA
A,41,818,82,817,72,H,NA
A,42,527,78,813,56,H,NA
A,42,538,82,582,66,H,NA
A,42,578,77,560,76,H,NA
A,42,699,86,681,84,H,NA
A,42,737,58,849,57,H,NA
A,42,771,92,809,82,A,NA
A,42,780,63,508,60,H,NA
A,43,518,59,768,50,A,NA
A,43,536,91,842,86,H,NA
A,43,559,79,595,61,A,NA
A,43,567,70,612,61,A,NA
A,43,573,72,657,58,H,NA
A,43,605,60,600,58,H,NA
A,43,642,64,558,51,H,NA
A,43,663,77,816,51,H,NA
A,43,665,63,776,61,H,NA
A,43,679,65,736,56,A,NA
A,43,715,84,517,62,H,NA
A,43,716,90,761,75,H,NA
A,43,758,66,597,58,H,NA
A,43,774,71,526,64,A,NA
A,43,775,74,534,64,H,NA
A,43,827,93,791,74,H,NA
A,43,851,88,719,77,H,NA
A,43,855,59,552,49,H,NA
A,44,513,72,795,63,H,NA
A,44,528,70,813,56,H,NA
A,44,549,84,673,50,H,NA
A,44,566,82,621,77,H,NA
A,44,604,94,606,70,H,NA
A,44,627,87,741,78,H,NA
A,44,641,64,509,62,A,NA
A,44,651,87,580,70,H,NA
A,44,662,83,744,67,H,NA
A,44,766,76,611,70,A,NA
A,44,782,61,764,59,A,NA
A,44,786,75,529,64,H,NA
A,44,789,62,829,56,N,NA
A,44,805,73,547,69,H,NA
A,44,841,98,680,87,H,NA
A,44,844,81,725,71,A,NA
A,44,852,83,556,81,A,NA
A,45,567,83,544,80,H,NA
A,45,696,74,845,72,H,NA
A,45,749,70,762,64,H,NA
A,45,796,95,705,56,H,NA
A,45,849,90,826,73,H,NA
A,46,518,80,812,71,H,NA
A,46,661,77,811,70,H,NA
A,47,504,100,667,73,H,NA
A,47,509,89,619,49,H,NA
A,47,511,90,824,70,H,NA
A,47,512,85,566,73,H,NA
A,47,520,60,817,51,A,NA
A,47,521,78,575,75,A,NA
A,47,529,88,635,72,H,NA
A,47,530,71,834,54,H,NA
A,47,539,70,673,67,A,NA
A,47,540,74,816,52,A,NA
A,47,549,70,789,49,H,NA
A,47,551,76,598,61,H,NA
A,47,555,75,561,70,A,NA
A,47,562,63,683,56,H,NA
A,47,565,74,696,73,H,NA
A,47,568,96,588,56,H,NA
A,47,569,68,552,60,A,NA
A,47,573,71,715,61,A,NA
A,47,574,65,836,50,H,NA
A,47,578,79,745,72,H,NA
A,47,587,58,711,54,H,NA
A,47,593,47,600,43,H,NA
A,47,594,92,645,89,H,NA
A,47,595,74,592,52,N,NA
A,47,597,83,725,82,H,NA
A,47,604,85,831,72,H,NA
A,47,606,88,651,77,H,NA
A,47,623,81,622,73,H,NA
A,47,626,70,579,54,H,NA
A,47,628,110,804,67,H,NA
A,47,629,70,852,66,A,NA
A,47,632,90,761,79,A,NA
A,47,633,65,768,53,H,NA
A,47,634,102,685,94,H,NA
A,47,636,91,625,83,H,NA
A,47,640,96,682,32,H,NA
A,47,650,90,543,77,H,NA
A,47,652,67,564,63,A,NA
A,47,655,93,797,74,H,NA
A,47,657,70,855,54,H,NA
A,47,658,61,596,58,A,NA
A,47,659,86,712,65,H,NA
A,47,660,78,758,49,H,NA
A,47,664,74,643,72,H,NA
A,47,666,57,790,55,H,NA
A,47,668,81,848,56,H,NA
A,47,669,69,647,62,N,NA
A,47,670,60,840,59,H,NA
A,47,671,67,637,54,A,NA
A,47,675,72,772,69,A,NA
A,47,676,73,516,63,A,NA
A,47,678,79,716,68,H,NA
A,47,681,81,774,51,H,NA
A,47,686,83,653,73,H,NA
A,47,699,76,557,75,H,NA
A,47,701,69,702,68,A,NA
A,47,703,69,672,67,A,NA
A,47,708,96,567,66,H,NA
A,47,714,109,698,104,A,NA
A,47,720,105,764,96,H,NA
A,47,721,87,705,47,H,NA
A,47,724,74,762,58,A,NA
A,47,730,68,757,67,A,NA
A,47,731,108,648,67,H,NA
A,47,732,91,538,70,H,NA
A,47,738,88,788,69,H,NA
A,47,741,68,825,63,H,NA
A,47,747,61,545,57,H,NA
A,47,771,56,590,55,H,NA
A,47,780,67,749,63,H,NA
A,47,782,79,813,58,A,NA
A,47,786,72,554,61,H,NA
A,47,793,83,726,54,H,NA
A,47,794,83,781,55,H,NA
A,47,800,110,506,93,A,NA
A,47,814,68,752,60,A,NA
A,47,818,82,807,79,H,NA
A,47,838,80,746,78,A,NA
A,47,841,66,620,54,H,NA
A,47,842,81,822,79,A,NA
A,47,843,94,719,69,H,NA
A,47,846,72,674,59,H,NA
A,47,851,62,798,57,A,NA
A,47,853,87,571,57,H,NA
A,48,518,82,553,66,H,NA
A,48,580,79,809,72,A,NA
A,48,729,81,547,48,H,NA
A,48,802,141,734,50,H,NA
A,48,827,96,693,81,H,NA
A,49,513,62,608,57,A,NA
A,49,541,65,555,63,A,NA
A,49,545,63,817,55,A,NA
A,49,546,81,749,73,A,NA
A,49,560,86,622,73,H,NA
A,49,583,62,540,57,H,NA
A,49,590,95,848,73,H,NA
A,49,603,88,777,55,H,NA
