season,daynum,wteam,wscore,lteam,lscore,wloc,numot
I,19,721,84,724,68,H,NA
I,19,726,70,734,53,H,NA
I,19,731,90,777,69,H,NA
I,19,737,69,615,56,H,NA
I,19,742,69,781,55,N,NA
I,19,746,71,642,65,H,NA
I,19,747,71,582,51,N,NA
I,19,749,67,852,62,A,NA
I,19,764,89,683,62,H,NA
I,19,767,69,803,59,N,NA
I,19,783,77,566,59,H,NA
I,19,788,87,819,58,H,NA
I,19,802,78,716,49,H,NA
I,19,813,59,799,53,A,NA
I,19,820,68,832,52,N,NA
I,19,831,79,700,49,H,NA
I,19,839,97,585,55,H,NA
I,19,845,95,680,83,H,NA
I,19,854,75,581,60,N,NA
I,20,518,85,665,61,H,NA
I,20,524,72,832,63,N,NA
I,20,527,60,679,50,N,NA
I,20,530,92,712,86,H,NA
I,20,581,82,659,62,A,NA
I,20,594,66,739,65,H,NA
I,20,603,79,729,78,A,NA
I,20,606,90,561,69,A,NA
I,20,621,65,820,59,N,NA
I,20,624,87,593,70,H,NA
I,20,626,67,601,53,H,NA
I,20,628,107,814,80,H,NA
I,20,668,78,812,60,H,NA
I,20,681,57,619,54,N,NA
I,20,715,76,548,60,H,NA
I,20,738,66,752,50,H,NA
I,20,742,64,841,49,N,NA
I,20,796,64,586,53,H,NA
I,20,821,51,785,48,A,NA
I,20,830,80,686,71,H,NA
I,20,846,68,610,65,N,NA
I,20,847,91,645,64,H,NA
I,20,854,70,553,65,N,NA
I,21,510,59,641,48,N,NA
I,21,511,107,713,73,H,NA
I,21,512,83,564,76,H,NA
I,21,522,88,692,71,A,NA
I,21,525,67,506,57,H,NA
I,21,527,84,846,81,N,NA
I,21,546,102,693,39,H,NA
I,21,547,81,724,79,A,NA
I,21,549,89,718,60,H,NA
I,21,551,88,614,81,H,NA
I,21,569,82,537,63,N,NA
I,21,574,64,836,43,H,NA
I,21,589,64,778,59,A,NA
I,21,607,90,572,58,H,NA
I,21,611,72,663,66,A,NA
I,21,613,56,758,43,N,NA
I,21,627,56,828,53,N,NA
I,21,631,66,844,55,H,NA
I,21,642,74,782,71,H,NA
I,21,655,87,664,77,H,NA
I,21,657,68,523,63,A,NA
I,21,658,72,558,57,N,NA
I,21,679,64,610,52,N,NA
I,21,699,74,817,62,A,NA
I,21,702,72,819,62,H,NA
I,21,708,91,568,68,N,NA
I,21,717,74,690,65,H,NA
I,21,728,79,576,73,H,NA
I,21,730,94,556,77,H,NA
I,21,740,89,847,86,H,NA
I,21,743,66,755,59,N,NA
I,21,754,83,720,61,N,NA
I,21,769,77,678,64,N,NA
I,21,780,73,759,33,H,NA
I,21,793,122,751,71,H,NA
I,21,794,82,514,53,H,NA
I,21,805,94,600,73,H,NA
I,21,816,71,633,53,H,NA
I,21,827,73,625,60,H,NA
I,21,840,91,808,78,H,NA
I,21,843,74,635,57,A,NA
I,22,504,83,761,76,H,NA
I,22,515,64,608,46,H,NA
I,22,520,75,853,63,H,NA
I,22,531,63,838,57,H,NA
I,22,535,56,714,54,A,NA
I,22,552,97,593,88,A,NA
I,22,555,84,561,77,A,NA
I,22,569,76,754,71,N,NA
I,22,570,72,509,63,A,NA
I,22,573,65,715,53,H,NA
I,22,578,77,734,57,H,NA
I,22,592,112,681,73,H,NA
I,22,599,76,594,67,H,NA
I,22,603,81,553,68,H,NA
I,22,604,99,590,84,H,NA
I,22,616,67,612,59,H,NA
I,22,622,77,587,73,H,NA
I,22,628,74,575,56,H,NA
I,22,636,81,671,74,H,NA
I,22,637,92,646,57,H,NA
I,22,639,67,630,66,A,NA
I,22,644,64,785,49,H,NA
I,22,650,77,632,63,H,NA
I,22,652,81,565,70,H,NA
I,22,662,79,602,64,H,NA
I,22,674,72,543,60,H,NA
I,22,678,72,755,51,N,NA
I,22,683,76,588,75,H,NA
I,22,695,71,619,51,H,NA
I,22,712,81,812,65,N,NA
I,22,720,77,537,71,N,NA
I,22,721,81,802,73,H,NA
I,22,732,97,726,89,A,NA
I,22,741,54,668,53,N,NA
I,22,746,78,534,53,H,NA
I,22,750,55,517,51,A,NA
I,22,765,79,521,57,A,NA
I,22,766,77,596,59,H,NA
I,22,769,67,743,61,N,NA
I,22,771,64,826,62,A,NA
I,22,772,77,804,63,H,NA
I,22,775,89,513,75,H,NA
I,22,779,71,528,56,A,NA
I,22,783,72,807,59,A,NA
I,22,787,99,508,59,H,NA
I,22,801,78,773,72,H,NA
I,22,815,78,540,66,A,NA
I,22,822,66,842,60,A,NA
I,22,825,72,835,67,H,NA
I,22,829,53,758,51,N,NA
I,22,831,61,833,59,H,NA
I,22,849,81,579,47,H,NA
I,22,852,84,707,42,H,NA
I,23,522,68,519,65,H,NA
I,23,530,83,668,82,N,NA
I,23,539,47,536,46,H,NA
I,23,546,96,786,92,A,NA
I,23,554,72,809,63,H,NA
I,23,556,73,538,62,A,NA
I,23,569,82,613,72,N,NA
I,23,582,77,572,73,H,NA
I,23,595,99,705,54,H,NA
I,23,606,77,559,61,N,NA
I,23,623,93,667,61,H,NA
I,23,655,78,800,69,H,NA
I,23,670,84,614,49,H,NA
I,23,675,71,768,62,H,NA
I,23,690,66,624,55,H,NA
I,23,720,67,829,66,N,NA
I,23,722,82,557,49,N,NA
I,23,729,67,777,58,H,NA
I,23,731,75,745,61,H,NA
I,23,738,61,795,50,N,NA
I,23,740,86,693,59,A,NA
I,23,741,78,812,46,N,NA
I,23,749,84,634,49,H,NA
I,23,758,76,537,62,N,NA
I,23,794,100,505,65,H,NA
I,23,796,65,821,54,N,NA
I,23,798,78,855,74,H,NA
I,23,817,75,834,55,H,NA
I,23,854,63,533,62,A,NA
I,24,577,82,727,69,N,NA
I,24,645,65,541,48,N,NA
I,25,502,86,692,46,A,NA
I,25,541,62,727,59,N,NA
I,25,559,76,821,44,N,NA
I,25,577,76,645,47,N,NA
I,25,592,78,511,77,N,NA
I,25,595,81,747,46,H,NA
I,25,599,76,510,62,H,NA
I,25,600,86,759,66,A,NA
I,25,606,85,796,65,N,NA
I,25,629,87,667,64,H,NA
I,25,640,108,792,81,H,NA
I,25,695,92,593,62,H,NA
I,25,731,83,507,54,H,NA
I,25,736,61,616,55,H,NA
I,25,738,75,764,63,N,NA
I,25,744,89,739,70,N,NA
I,25,753,68,767,65,H,NA
I,25,774,55,841,36,H,NA
I,25,790,81,791,56,H,NA
I,25,809,74,550,60,A,NA
I,25,830,80,831,65,H,NA
I,25,847,80,776,60,N,NA
I,26,503,73,740,63,A,NA
I,26,505,71,580,65,H,NA
I,26,512,77,808,68,H,NA
I,26,515,85,633,65,N,NA
I,26,518,105,608,56,N,NA
I,26,521,69,787,62,H,NA
I,26,527,67,528,44,H,NA
I,26,530,69,529,56,H,NA
I,26,538,70,756,62,H,NA
I,26,544,66,545,55,H,NA
I,26,549,76,560,56,H,NA
I,26,551,84,850,77,H,NA
I,26,557,76,575,69,A,NA
I,26,561,79,517,66,N,NA
I,26,562,83,775,63,H,NA
I,26,566,78,564,71,A,NA
I,26,572,67,548,60,A,NA
I,26,573,78,626,66,N,NA
I,26,576,89,555,84,A,NA
I,26,583,76,553,59,H,NA
I,26,586,67,816,62,H,NA
I,26,588,55,509,54,H,NA
I,26,599,73,847,57,H,NA
I,26,602,92,627,83,A,NA
I,26,603,63,571,54,H,NA
I,26,607,82,604,76,H,NA
I,26,622,73,820,47,A,NA
I,26,623,75,789,60,A,NA
I,26,625,80,853,77,N,NA
I,26,628,70,651,69,N,NA
I,26,637,68,601,65,H,NA
I,26,639,64,678,63,A,NA
I,26,642,83,641,63,H,NA
I,26,643,88,711,72,H,NA
I,26,648,64,611,63,H,NA
I,26,652,67,524,56,N,NA
I,26,655,96,812,65,H,NA
I,26,657,79,531,69,H,NA
I,26,658,90,596,77,H,NA
I,26,661,85,682,71,H,NA
I,26,662,87,615,72,H,NA
I,26,666,74,519,60,H,NA
I,26,671,77,728,52,H,NA
I,26,674,52,761,48,H,NA
I,26,675,81,835,75,A,NA
I,26,676,90,718,85,A,NA
I,26,677,80,707,56,H,NA
I,26,680,61,762,50,H,NA
I,26,681,71,620,65,H,NA
I,26,685,84,634,59,H,NA
I,26,687,94,772,54,H,NA
I,26,698,67,581,59,H,NA
I,26,700,81,612,75,A,NA
I,26,703,62,752,60,H,NA
I,26,704,90,533,71,N,NA
I,26,708,82,552,76,A,NA
I,26,712,91,843,84,A,NA
I,26,715,69,716,61,H,NA
I,26,717,78,686,64,H,NA
I,26,722,84,730,82,H,NA
I,26,726,57,630,55,H,NA
I,26,727,62,795,55,N,NA
I,26,729,67,534,64,A,NA
I,26,732,65,647,59,H,NA
I,26,737,76,504,71,H,NA
I,26,738,78,577,68,N,NA
I,26,739,65,567,64,N,NA
I,26,749,81,845,77,A,NA
I,26,750,58,644,56,H,NA
I,26,758,69,597,64,H,NA
I,26,764,65,645,47,N,NA
I,26,765,80,508,63,A,NA
I,26,766,78,578,68,A,NA
I,26,769,77,540,48,H,NA
I,26,771,74,851,59,H,NA
I,26,776,68,510,63,H,NA
I,26,778,72,785,61,A,NA
I,26,779,75,723,72,A,NA
I,26,780,75,693,42,H,NA
I,26,781,62,757,48,N,NA
I,26,782,76,679,63,H,NA
I,26,793,94,543,59,H,NA
I,26,794,88,734,79,H,NA
I,26,799,66,653,62,A,NA
I,26,801,80,514,50,H,NA
I,26,802,74,788,62,A,NA
I,26,805,83,743,75,H,NA
I,26,810,68,828,67,H,NA
I,26,817,59,539,57,H,NA
I,26,819,81,803,75,A,NA
I,26,822,89,624,84,H,NA
I,26,824,70,733,57,H,NA
I,26,825,67,610,51,A,NA
I,26,827,94,797,60,H,NA
I,26,839,86,854,61,N,NA
I,26,840,104,582,91,H,NA
I,26,844,70,834,55,H,NA
I,26,846,68,713,51,H,NA
I,26,849,55,746,43,H,NA
I,26,852,84,672,63,H,NA
I,26,855,77,777,61,H,NA
I,27,522,46,502,38,H,NA
I,27,524,38,545,34,N,NA
I,27,537,71,659,67,H,NA
I,27,546,92,814,65,A,NA
I,27,629,79,714,76,H,NA
I,27,635,65,692,60,H,NA
I,27,652,58,544,57,A,NA
I,27,670,61,535,60,A,NA
I,27,671,89,573,81,H,NA
I,27,673,91,598,84,H,NA
I,27,680,75,781,68,H,NA
I,27,728,86,626,48,A,NA
I,27,744,68,567,64,N,NA
I,27,755,74,570,72,A,NA
I,27,762,77,757,75,N,NA
I,27,768,66,506,49,H,NA
I,27,783,60,742,56,A,NA
I,27,786,69,741,65,H,NA
I,27,798,72,719,66,A,NA
I,27,800,93,754,84,A,NA
I,27,818,75,565,69,H,NA
I,27,830,79,614,64,H,NA
I,28,503,96,610,82,A,NA
I,28,510,72,550,62,A,NA
I,28,518,84,557,54,H,NA
I,28,519,62,587,54,H,NA
I,28,528,83,855,61,H,NA
I,28,547,93,791,86,A,NA
I,28,554,75,568,69,H,NA
I,28,556,81,726,66,H,NA
I,28,559,75,644,55,H,NA
I,28,564,78,730,74,A,NA
I,28,590,89,594,87,H,NA
I,28,595,71,715,53,H,NA
I,28,600,88,667,78,H,NA
I,28,605,72,802,67,N,NA
I,28,631,94,646,84,A,NA
I,28,634,71,632,63,H,NA
I,28,636,85,788,66,A,NA
I,28,640,89,661,76,N,NA
I,28,660,71,717,58,H,NA
I,28,675,92,664,69,H,NA
I,28,724,83,713,70,H,NA
I,28,732,77,701,71,A,NA
I,28,767,62,796,59,H,NA
I,28,816,71,540,59,A,NA
I,28,831,76,683,66,H,NA
I,28,841,66,630,46,H,NA
I,29,509,83,740,69,A,NA
I,29,513,84,508,49,H,NA
I,29,527,64,616,51,H,NA
I,29,536,75,526,69,A,NA
I,29,543,90,716,67,H,NA
I,29,549,68,826,49,A,NA
I,29,555,68,507,65,H,NA
I,29,558,85,750,79,A,NA
I,29,571,59,838,48,A,NA
I,29,575,73,834,64,A,NA
I,29,592,102,593,78,H,NA
I,29,596,72,589,69,A,NA
I,29,602,76,583,65,H,NA
I,29,604,81,799,51,H,NA
I,29,614,66,833,64,A,NA
I,29,615,81,778,64,A,NA
I,29,622,77,579,60,A,NA
I,29,627,77,653,60,H,NA
I,29,628,82,844,56,H,NA
I,29,639,83,581,74,A,NA
I,29,642,69,576,68,A,NA
I,29,654,83,677,75,A,NA
I,29,657,89,612,78,A,NA
I,29,662,73,849,67,H,NA
I,29,663,76,828,64,H,NA
I,29,668,91,784,70,H,NA
I,29,670,68,695,61,H,NA
I,29,676,70,560,61,H,NA
I,29,679,89,766,76,A,NA
I,29,708,88,623,81,N,NA
I,29,714,75,650,72,H,NA
I,29,721,94,514,24,H,NA
I,29,725,62,733,55,H,NA
I,29,736,68,813,56,A,NA
I,29,737,84,771,60,H,NA
I,29,779,84,755,52,H,NA
I,29,790,108,794,84,H,NA
I,29,792,87,621,62,H,NA
I,29,839,100,625,67,H,NA
I,29,842,82,774,68,A,NA
I,29,843,66,780,57,N,NA
I,29,846,74,658,57,A,NA
I,29,848,67,580,66,H,NA
I,30,504,79,546,72,H,NA
I,30,510,80,599,77,H,NA
I,30,515,77,724,71,H,NA
I,30,520,63,535,61,H,NA
I,30,528,67,719,64,A,NA
I,30,530,71,537,65,A,NA
I,30,534,82,529,64,H,NA
I,30,539,65,807,57,H,NA
I,30,562,69,523,49,H,NA
I,30,565,72,680,63,H,NA
I,30,568,83,610,70,H,NA
I,30,569,67,669,61,H,NA
I,30,570,89,648,76,A,NA
I,30,572,55,681,53,H,NA
I,30,574,76,718,60,H,NA
I,30,577,72,671,50,A,NA
I,30,586,78,814,56,A,NA
I,30,595,66,674,60,H,NA
I,30,603,76,707,53,H,NA
I,30,606,73,720,53,A,NA
I,30,607,86,840,62,A,NA
I,30,619,79,777,72,H,NA
I,30,637,80,852,67,H,NA
I,30,641,79,635,71,H,NA
I,30,652,68,538,67,H,NA
I,30,666,84,797,64,H,NA
I,30,675,76,812,52,H,NA
I,30,682,65,851,60,H,NA
I,30,687,73,788,67,A,NA
I,30,698,66,512,60,H,NA
I,30,702,67,701,48,H,NA
I,30,703,69,801,66,A,NA
I,30,704,109,541,106,A,NA
I,30,715,69,533,61,H,NA
I,30,722,83,820,53,H,NA
I,30,729,73,552,62,H,NA
I,30,731,59,578,45,A,NA
I,30,738,76,551,64,H,NA
I,30,741,66,531,62,A,NA
I,30,742,62,617,52,A,NA
I,30,743,70,825,52,H,NA
I,30,746,77,789,67,H,NA
I,30,749,71,762,58,H,NA
I,30,754,66,753,63,A,NA
I,30,757,65,730,62,H,NA
I,30,758,66,756,64,A,NA
I,30,767,66,521,62,A,NA
I,30,769,70,550,38,A,NA
I,30,773,75,711,58,H,NA
I,30,782,78,776,68,A,NA
I,30,786,87,775,78,N,NA
I,30,787,76,751,66,H,NA
I,30,796,70,824,57,H,NA
I,30,798,64,516,63,A,NA
I,30,805,90,525,67,H,NA
I,30,810,84,808,70,H,NA
I,30,815,73,598,65,H,NA
I,30,817,92,818,83,A,NA
I,30,821,56,822,45,H,NA
I,30,827,86,631,68,H,NA
I,30,830,86,673,78,H,NA
I,30,845,87,734,70,A,NA
I,31,522,76,605,58,A,NA
I,31,557,91,804,66,H,NA
I,31,585,85,509,82,H,NA
I,31,592,59,809,39,N,NA
I,31,602,79,611,58,A,NA
I,31,651,93,835,63,N,NA
I,31,659,67,766,65,H,NA
I,31,661,79,740,77,A,NA
I,31,667,88,646,80,H,NA
I,31,672,71,506,48,H,NA
I,31,677,104,803,80,H,NA
I,31,723,94,831,92,A,NA
I,31,732,86,699,70,H,NA
I,31,793,103,850,72,H,NA
I,31,844,70,548,65,H,NA
I,31,847,67,816,66,H,NA
I,31,854,73,750,59,H,NA
I,32,507,68,517,62,H,NA
I,32,524,66,648,52,H,NA
I,32,555,70,700,66,A,NA
I,32,604,77,593,59,H,NA
I,32,621,51,513,47,N,NA
I,32,628,70,582,54,H,NA
I,32,629,78,630,51,H,NA
I,32,660,71,608,55,H,NA
I,32,678,73,560,44,H,NA
I,32,690,54,622,53,N,NA
I,32,744,88,627,67,H,NA
I,32,752,66,848,64,A,NA
I,32,772,59,610,57,N,NA
I,32,807,57,736,55,N,NA
I,32,828,73,561,60,H,NA
I,32,830,78,832,56,A,NA
I,32,842,74,795,63,N,NA
I,33,503,78,635,70,H,NA
I,33,504,65,519,47,H,NA
I,33,509,65,815,45,H,NA
I,33,511,68,780,67,A,NA
I,33,513,69,630,57,N,NA
I,33,516,106,751,87,H,NA
I,33,525,83,745,75,H,NA
I,33,526,81,620,69,A,NA
I,33,527,76,663,75,H,NA
I,33,534,86,855,66,H,NA
I,33,535,65,587,64,H,NA
I,33,536,76,722,71,N,NA
I,33,537,69,717,68,A,NA
I,33,538,76,566,60,H,NA
I,33,541,78,775,64,A,NA
I,33,543,77,664,71,H,NA
I,33,546,105,723,102,A,NA
I,33,554,73,553,72,A,NA
I,33,556,78,539,60,H,NA
I,33,557,89,601,59,H,NA
I,33,559,74,517,46,H,NA
I,33,562,77,571,48,H,NA
I,33,564,82,713,67,H,NA
I,33,569,67,838,65,H,NA
I,33,570,74,813,62,A,NA
I,33,572,66,774,53,H,NA
I,33,577,79,778,58,H,NA
I,33,578,70,653,61,H,NA
I,33,586,91,600,85,H,NA
I,33,592,74,784,61,H,NA
I,33,595,83,588,46,H,NA
I,33,598,64,714,55,A,NA
I,33,599,70,843,64,H,NA
I,33,603,71,568,53,H,NA
I,33,605,89,646,81,H,NA
I,33,606,94,791,43,H,NA
I,33,607,82,662,68,N,NA
I,33,614,72,686,64,A,NA
I,33,615,58,558,55,A,NA
I,33,617,68,643,62,H,NA
I,33,622,67,582,52,N,NA
I,33,623,84,515,61,N,NA
I,33,624,80,581,69,H,NA
I,33,626,71,579,56,A,NA
I,33,628,65,690,57,H,NA
I,33,629,73,621,47,H,NA
I,33,633,86,759,74,H,NA
I,33,640,52,810,50,N,NA
I,33,644,88,612,79,H,NA
I,33,650,71,514,59,A,NA
I,33,666,73,674,62,A,NA
I,33,667,72,522,70,H,NA
I,33,668,89,594,72,H,NA
I,33,673,86,834,64,H,NA
I,33,675,86,805,84,H,NA
I,33,676,63,625,58,A,NA
I,33,678,79,842,74,H,NA
I,33,682,85,787,84,H,NA
I,33,685,79,797,69,H,NA
I,33,698,75,771,52,H,NA
I,33,704,86,766,81,A,NA
I,33,707,54,799,50,H,NA
I,33,715,77,529,60,A,NA
I,33,718,90,794,58,H,NA
I,33,719,71,531,62,H,NA
I,33,720,62,831,57,H,NA
I,33,721,80,671,77,N,NA
I,33,724,87,802,81,H,NA
I,33,725,90,661,61,N,NA
I,33,726,87,637,82,H,NA
I,33,727,82,699,76,H,NA
I,33,730,87,647,73,H,NA
I,33,731,64,729,37,H,NA
I,33,732,60,733,53,H,NA
I,33,736,72,597,67,A,NA
I,33,738,75,548,57,H,NA
I,33,740,66,619,65,A,NA
I,33,741,89,737,79,H,NA
I,33,749,75,575,66,A,NA
I,33,755,72,680,71,A,NA
I,33,756,55,565,49,H,NA
I,33,758,74,681,56,A,NA
I,33,761,76,773,71,H,NA
I,33,762,80,677,63,H,NA
I,33,765,56,508,49,H,NA
I,33,769,76,551,61,A,NA
I,33,772,81,752,61,N,NA
I,33,777,84,533,79,H,NA
I,33,779,67,728,59,A,NA
I,33,783,64,636,58,N,NA
I,33,789,57,576,48,N,NA
I,33,792,87,672,63,H,NA
I,33,795,76,560,66,N,NA
I,33,796,67,701,58,A,NA
I,33,801,73,742,67,H,NA
I,33,803,86,820,83,A,NA
I,33,809,80,692,52,H,NA
I,33,817,78,652,61,A,NA
I,33,818,84,781,83,A,NA
I,33,821,82,753,39,H,NA
I,33,824,83,702,74,A,NA
I,33,825,71,847,60,H,NA
I,33,827,83,670,63,H,NA
I,33,829,74,641,61,N,NA
I,33,833,81,814,70,H,NA
I,33,836,61,669,38,H,NA
I,33,839,81,743,66,H,NA
I,33,841,73,788,52,H,NA
I,33,848,84,610,74,H,NA
I,33,849,68,574,42,H,NA
I,33,851,64,520,50,H,NA
I,33,852,92,840,76,H,NA
I,34,518,68,502,49,H,NA
I,34,561,83,700,67,A,NA
I,34,573,77,530,74,H,NA
I,34,589,71,854,57,A,NA
I,34,596,80,712,59,H,NA
I,34,607,96,599,91,A,NA
I,34,642,77,524,72,H,NA
I,34,651,56,616,40,H,NA
I,34,658,72,744,54,H,NA
I,34,687,100,835,95,A,NA
I,34,695,77,845,71,H,NA
I,34,708,115,602,81,H,NA
I,34,843,78,662,77,N,NA
I,35,509,57,619,53,A,NA
I,35,516,64,645,63,A,NA
I,35,576,89,739,72,H,NA
I,35,643,79,804,67,H,NA
I,35,644,60,558,57,A,NA
I,35,698,68,571,39,H,NA
I,35,701,77,566,63,H,NA
I,35,750,89,648,87,H,NA
I,35,759,63,580,62,H,NA
I,35,782,80,653,66,A,NA
I,35,788,84,765,62,H,NA
I,35,824,88,617,61,H,NA
I,35,826,59,626,53,H,NA
I,36,502,56,787,53,A,NA
I,36,511,91,793,83,N,NA
I,36,512,70,789,66,N,NA
I,36,515,78,762,68,H,NA
I,36,528,86,612,42,H,NA
I,36,534,72,555,49,A,NA
I,36,539,80,852,55,H,NA
I,36,544,53,663,52,N,NA
I,36,569,66,811,59,H,NA
I,36,573,63,719,60,A,NA
I,36,589,74,659,60,H,NA
I,36,610,73,707,63,H,NA
I,36,668,61,813,52,H,NA
I,36,673,88,647,58,H,NA
I,36,711,73,521,69,H,NA
I,36,714,77,628,66,H,NA
I,36,737,70,623,51,N,NA
I,36,747,65,550,51,H,NA
I,36,753,80,678,66,H,NA
I,36,778,58,776,52,H,NA
I,36,779,67,527,57,H,NA
I,36,801,83,716,66,H,NA
I,36,815,79,540,61,H,NA
I,36,818,96,564,90,H,NA
I,36,829,73,728,63,A,NA
I,36,848,80,604,60,A,NA
I,36,853,55,669,36,A,NA
I,37,518,73,680,51,H,NA
I,37,526,87,621,78,A,NA
I,37,530,59,535,55,H,NA
I,37,556,84,557,78,A,NA
I,37,560,68,683,66,H,NA
I,37,562,61,698,54,H,NA
I,37,570,76,653,71,H,NA
I,37,583,86,693,53,H,NA
I,37,597,66,727,51,A,NA
I,37,599,76,799,57,H,NA
I,37,616,66,596,57,H,NA
I,37,625,66,717,63,A,NA
I,37,630,81,529,75,H,NA
I,37,637,54,846,50,H,NA
I,37,648,78,507,65,H,NA
I,37,651,80,764,71,H,NA
I,37,662,69,592,68,A,NA
I,37,677,72,572,68,H,NA
I,37,679,87,615,79,H,NA
I,37,705,83,773,80,H,NA
I,37,746,60,729,47,A,NA
I,37,775,65,627,62,H,NA
I,37,796,67,788,60,H,NA
I,37,798,95,766,71,A,NA
I,37,827,85,791,64,H,NA
I,37,831,80,832,56,H,NA
I,37,845,86,826,82,A,NA
I,37,849,73,844,57,H,NA
I,38,543,65,765,62,H,NA
I,38,546,76,568,65,H,NA
