season,daynum,wteam,wscore,lteam,lscore,wloc,numot
O,13,629,72,548,50,H,0
O,13,637,82,834,50,H,0
O,13,661,79,693,63,H,0
O,13,680,64,652,63,H,0
O,13,683,72,813,57,A,0
O,13,688,73,774,51,N,0
O,13,692,79,649,76,A,0
O,13,708,88,826,77,H,0
O,13,719,81,672,68,H,0
O,13,723,69,523,38,H,0
O,13,725,68,557,55,H,0
O,13,737,79,667,77,H,0
O,13,742,60,618,46,H,0
O,13,750,81,642,70,H,0
O,13,764,87,679,72,A,0
O,13,768,70,566,58,N,0
O,13,770,76,787,73,N,0
O,13,783,70,538,53,H,0
O,13,793,89,807,42,H,0
O,13,796,64,726,60,H,0
O,13,802,81,594,49,H,0
O,13,804,72,620,65,H,0
O,13,805,55,752,52,N,0
O,13,806,99,837,79,N,0
O,13,812,82,508,66,H,0
O,13,820,62,628,50,A,0
O,13,828,58,534,57,A,0
O,13,831,69,531,55,H,0
O,13,839,89,583,58,N,0
O,13,840,111,733,55,H,0
O,13,843,83,653,60,H,0
O,13,844,87,639,86,A,1
O,13,846,80,588,64,H,0
O,13,849,75,630,46,H,0
O,13,851,82,522,73,N,0
O,14,507,51,509,50,A,0
O,14,512,84,795,62,H,0
O,14,521,61,773,45,H,0
O,14,546,75,585,61,N,0
O,14,549,69,734,62,H,0
O,14,556,82,560,58,H,0
O,14,559,77,555,63,H,0
O,14,564,68,810,65,A,2
O,14,577,74,553,49,H,0
O,14,595,87,633,61,H,0
O,14,615,68,854,63,N,0
O,14,625,69,760,61,H,0
O,14,640,72,669,70,H,0
O,14,643,77,803,72,H,0
O,14,655,56,626,45,H,0
O,14,673,82,765,42,H,0
O,14,674,90,506,53,H,0
O,14,678,73,518,62,H,0
O,14,688,81,613,75,A,0
O,14,707,72,657,71,H,0
O,14,717,95,777,72,H,0
O,14,727,56,753,55,H,0
O,14,729,80,745,61,H,0
O,14,743,103,832,59,H,0
O,14,744,86,644,71,H,0
O,14,759,53,544,45,H,0
O,14,761,90,590,77,H,0
O,14,769,90,600,66,H,0
O,14,771,66,830,49,H,0
O,14,774,68,664,59,N,0
O,14,781,80,754,58,H,0
O,14,788,83,565,65,N,0
O,14,792,71,542,67,A,0
O,14,794,80,767,68,A,0
O,14,827,95,646,73,H,0
O,14,829,103,728,65,H,0
O,14,835,69,845,65,N,0
O,14,841,67,582,61,H,0
O,15,504,86,632,69,H,0
O,15,512,52,788,49,H,0
O,15,517,63,648,56,H,0
O,15,527,72,776,44,H,0
O,15,536,87,621,53,H,0
O,15,540,74,583,68,H,0
O,15,543,71,608,66,A,0
O,15,545,61,550,60,A,0
O,15,547,85,586,76,H,0
O,15,551,79,645,39,A,0
O,15,553,69,585,46,N,0
O,15,554,69,848,57,H,0
O,15,559,76,615,67,H,0
O,15,562,78,593,53,H,0
O,15,563,58,823,51,H,0
O,15,565,85,795,82,N,0
O,15,573,59,558,53,H,0
O,15,577,101,546,59,H,0
O,15,578,52,628,50,A,0
O,15,597,65,713,59,A,0
O,15,598,68,735,64,H,0
O,15,599,69,528,59,A,0
O,15,603,46,789,45,H,0
O,15,617,92,705,60,H,0
O,15,623,80,690,61,H,0
O,15,626,76,845,63,N,0
O,15,627,68,610,63,A,0
O,15,629,90,575,70,A,0
O,15,636,57,666,55,N,0
O,15,647,67,730,58,A,0
O,15,651,96,515,66,N,0
O,15,654,89,541,69,H,0
O,15,655,71,835,60,H,0
O,15,660,86,665,60,H,0
O,15,661,63,672,60,H,0
O,15,662,71,589,42,H,0
O,15,671,75,607,71,H,0
O,15,676,83,797,68,H,0
O,15,701,97,702,87,A,0
O,15,704,76,576,69,H,0
O,15,719,93,693,82,H,0
O,15,721,72,812,61,H,0
O,15,723,98,649,59,H,0
O,15,731,71,524,46,H,0
O,15,732,98,763,81,H,0
O,15,757,66,842,57,H,0
O,15,766,59,712,53,H,0
O,15,778,69,775,68,N,0
O,15,779,69,616,67,H,0
O,15,782,58,679,34,H,0
O,15,790,124,814,49,H,0
O,15,802,59,513,45,H,0
O,15,805,87,634,62,A,0
O,15,809,68,619,59,H,0
O,15,818,77,808,67,H,0
O,15,831,59,815,46,H,0
O,15,850,60,604,57,A,0
O,15,853,101,529,57,H,0
O,15,854,65,555,55,N,0
O,16,516,73,762,49,A,0
O,16,533,82,570,66,A,0
O,16,535,67,715,54,A,0
O,16,537,67,622,48,H,0
O,16,549,92,798,68,H,0
O,16,556,88,804,77,H,0
O,16,561,74,663,61,A,0
O,16,587,76,584,46,H,0
O,16,592,69,600,49,H,0
O,16,595,80,784,38,H,0
O,16,596,76,750,66,H,0
O,16,611,75,659,38,H,0
O,16,631,69,579,66,A,0
O,16,639,70,855,61,A,0
O,16,644,79,739,71,H,0
O,16,653,69,813,66,A,0
O,16,657,59,571,56,A,0
O,16,686,73,509,62,A,0
O,16,710,57,759,46,H,0
O,16,711,101,819,99,A,2
O,16,722,93,773,61,H,0
O,16,724,83,783,81,A,0
O,16,736,61,658,54,H,0
O,16,741,78,531,57,A,0
O,16,780,69,698,55,H,0
O,16,793,73,833,41,H,0
O,16,807,84,652,78,A,0
O,16,817,88,699,75,H,0
O,16,821,68,822,67,H,0
O,16,824,70,514,52,H,0
O,16,836,83,825,67,H,0
O,16,839,83,614,60,H,0
O,16,849,58,718,42,H,0
O,17,511,66,742,49,H,0
O,17,534,63,692,53,A,0
O,17,552,78,593,64,H,0
O,17,569,63,606,59,N,0
O,17,572,56,680,49,H,0
O,17,636,94,542,44,H,0
O,17,637,80,528,70,N,0
O,17,640,102,751,92,H,0
O,17,642,88,777,77,A,0
O,17,668,74,801,54,N,0
O,17,672,74,643,66,H,0
O,17,673,76,823,51,H,0
O,17,674,89,625,71,N,0
O,17,675,82,761,67,H,0
O,17,683,72,586,61,H,0
O,17,708,77,720,73,N,0
O,17,717,82,647,62,H,0
O,17,723,73,645,41,A,0
O,17,731,71,580,60,H,0
O,17,734,69,591,54,H,0
O,17,754,86,758,53,H,0
O,17,763,85,597,84,H,0
O,17,769,78,641,68,N,0
O,17,771,65,568,58,N,0
O,17,786,95,539,73,N,0
O,17,787,77,803,55,H,0
O,17,792,92,646,89,A,0
O,17,796,94,716,75,H,0
O,17,816,80,729,69,N,0
O,17,829,69,602,68,N,0
O,17,830,79,744,46,H,0
O,17,841,89,630,70,H,0
O,17,847,78,743,71,H,0
O,18,504,84,737,75,H,0
O,18,507,71,508,55,H,0
O,18,512,104,755,65,H,0
O,18,515,81,510,72,H,1
O,18,528,71,625,67,N,0
O,18,536,83,613,65,A,0
O,18,550,63,581,56,N,0
O,18,551,89,815,67,A,0
O,18,558,72,649,61,H,0
O,18,573,60,714,52,N,0
O,18,574,71,745,59,N,0
O,18,575,65,605,58,N,0
O,18,592,80,800,58,H,0
O,18,594,83,694,73,H,0
O,18,606,70,602,62,N,0
O,18,607,90,630,55,H,0
O,18,612,77,532,51,H,0
O,18,626,65,557,60,H,0
O,18,628,68,529,46,H,0
O,18,631,77,519,63,N,0
O,18,641,84,568,70,N,0
O,18,650,74,669,62,N,0
O,18,654,76,616,73,A,0
O,18,662,82,700,55,H,0
O,18,666,92,792,59,H,0
O,18,668,67,816,60,N,0
O,18,670,77,618,55,H,0
O,18,671,75,798,62,H,0
O,18,674,86,637,74,N,0
O,18,678,70,665,53,H,0
O,18,687,71,635,43,N,0
O,18,688,66,804,62,N,0
O,18,690,85,791,57,H,0
O,18,695,66,503,45,N,0
O,18,701,83,705,59,H,0
O,18,704,82,619,77,N,0
O,18,720,76,539,70,N,0
O,18,738,74,748,63,N,0
O,18,746,58,576,56,H,0
O,18,764,89,561,79,A,0
O,18,769,69,771,66,N,0
O,18,775,66,524,40,H,0
O,18,778,79,531,76,H,0
O,18,779,84,527,80,N,0
O,18,786,87,708,71,N,0
O,18,790,105,583,66,N,0
O,18,794,68,752,49,H,0
O,18,801,63,729,60,N,0
O,18,809,84,518,74,N,0
O,18,810,75,563,64,H,0
O,18,827,72,781,70,A,0
O,18,829,71,569,65,N,0
O,18,840,80,756,70,H,0
O,19,503,63,575,59,N,0
O,19,517,56,736,52,A,0
O,19,518,80,631,65,N,0
O,19,520,57,584,47,H,0
O,19,522,78,506,42,H,0
O,19,527,75,748,58,N,0
O,19,533,70,777,58,H,0
O,19,534,78,799,69,A,1
O,19,535,64,587,60,A,0
O,19,540,85,814,66,A,0
O,19,541,79,776,69,A,0
O,19,545,80,784,64,H,0
O,19,552,80,751,65,H,0
O,19,566,65,726,63,A,0
O,19,570,97,728,94,A,2
O,19,574,66,507,54,A,0
O,19,577,104,740,67,H,0
O,19,581,76,665,51,N,0
O,19,582,72,819,68,A,0
O,19,588,62,537,53,H,0
O,19,590,81,509,69,A,0
O,19,595,89,667,50,A,0
O,19,598,83,567,60,H,0
O,19,599,94,813,51,H,0
O,19,603,63,759,44,A,0
O,19,605,57,619,33,N,0
O,19,611,70,596,62,H,0
O,19,620,81,689,69,A,0
O,19,623,94,735,48,H,0
O,19,624,71,710,55,H,0
O,19,627,80,707,68,H,0
O,19,634,89,600,67,H,0
O,19,640,92,744,63,H,0
O,19,642,69,706,52,A,0
O,19,647,81,844,69,A,0
O,19,648,83,692,72,H,0
O,19,651,69,586,56,H,0
O,19,652,67,818,59,A,0
O,19,660,87,608,41,H,0
O,19,669,69,705,58,N,0
O,19,675,67,523,51,H,0
O,19,677,70,709,63,A,0
O,19,678,72,550,55,H,0
O,19,686,63,653,44,H,0
O,19,688,70,502,46,A,0
O,19,695,66,519,59,N,0
O,19,698,90,788,77,H,0
O,19,699,112,617,99,H,0
O,19,701,81,650,52,H,0
O,19,703,67,795,55,H,0
O,19,704,63,809,46,N,0
O,19,712,64,822,61,H,0
O,19,714,74,583,68,N,0
O,19,722,82,711,68,H,0
O,19,723,70,661,62,H,0
O,19,732,88,725,81,H,0
O,19,733,92,538,83,H,0
O,19,739,71,854,64,A,0
O,19,745,107,508,76,N,0
O,19,765,62,632,61,H,0
O,19,767,79,591,62,H,0
O,19,772,66,681,62,A,0
O,19,783,99,593,69,H,0
O,19,785,72,838,48,A,0
O,19,789,73,766,69,H,0
O,19,796,77,643,54,H,0
O,19,802,84,768,62,H,0
O,19,805,72,604,56,H,0
O,19,812,74,682,73,A,0
O,19,817,78,749,69,H,0
O,19,821,88,773,48,H,0
O,19,824,82,516,56,H,0
O,19,825,82,721,69,H,0
O,19,830,76,724,55,H,0
O,19,834,56,542,46,A,0
O,19,847,75,658,70,A,0
O,19,848,49,760,46,H,0
O,19,852,87,526,61,H,0
O,19,853,105,750,65,H,0
O,19,855,68,782,56,A,0
O,20,503,69,619,52,N,0
O,20,507,71,745,66,H,0
O,20,519,69,704,67,N,0
O,20,530,56,850,54,H,0
O,20,531,75,657,62,H,0
O,20,550,88,665,62,N,0
O,20,562,80,513,65,H,0
O,20,574,79,508,59,N,0
O,20,602,69,625,66,N,0
O,20,606,85,528,67,N,0
O,20,629,96,685,55,H,0
O,20,631,67,605,56,N,1
O,20,635,81,594,68,A,0
O,20,637,83,569,75,N,0
O,20,641,61,801,59,N,0
O,20,650,77,705,45,N,0
O,20,651,90,683,81,H,0
O,20,668,85,769,70,N,0
O,20,671,90,826,60,H,0
O,20,676,100,803,44,H,0
O,20,678,75,581,61,H,0
O,20,687,84,694,61,N,0
O,20,695,60,518,58,N,0
O,20,701,85,669,60,H,0
O,20,715,69,791,62,H,0
O,20,717,91,645,72,H,0
O,20,727,84,758,57,H,0
O,20,729,59,568,57,N,0
O,20,738,85,779,60,N,0
O,20,741,92,616,75,H,0
O,20,743,75,547,49,H,0
O,20,762,70,690,64,A,1
O,20,763,91,842,87,H,0
O,20,771,74,816,66,N,0
O,20,780,76,638,66,H,0
O,20,790,57,573,53,N,0
O,20,808,70,756,66,H,0
O,20,809,59,575,50,N,0
O,20,828,77,746,71,A,0
O,20,829,79,674,67,N,0
O,21,517,56,612,53,H,0
O,21,546,88,854,74,N,0
O,21,549,67,827,58,N,0
O,21,551,102,848,66,H,0
O,21,553,77,626,62,N,0
O,21,573,58,779,51,N,0
O,21,578,70,524,52,N,0
O,21,580,68,588,39,H,0
O,21,583,82,748,73,N,0
O,21,589,72,509,56,A,0
O,21,607,76,556,72,N,0
O,21,615,70,585,46,H,0
O,21,624,69,622,65,A,0
O,21,635,79,694,66,N,0
O,21,644,86,679,74,H,0
O,21,651,80,510,53,H,0
O,21,654,60,836,58,H,0
O,21,658,73,590,66,H,0
O,21,680,68,725,55,A,0
O,21,687,84,594,71,A,0
O,21,693,65,672,56,H,0
O,21,708,93,601,72,H,0
O,21,714,81,527,69,N,0
O,21,718,77,792,56,A,0
O,21,719,71,643,46,H,0
O,21,731,68,846,55,N,0
O,21,738,73,790,72,N,0
O,21,752,68,664,52,H,0
O,21,754,62,597,58,A,0
O,21,757,76,755,65,H,0
O,21,781,92,538,67,H,0
O,21,788,76,555,63,H,0
O,21,793,85,628,60,N,0
O,21,810,71,730,52,H,0
O,21,820,66,807,56,N,0
O,21,825,63,610,52,A,0
O,21,831,71,540,60,A,0
O,21,835,68,565,67,H,0
O,21,845,96,795,77,N,0
O,21,849,65,511,61,N,0
O,22,511,91,556,87,N,1
O,22,526,82,582,69,A,0
O,22,530,71,735,58,H,0
O,22,536,107,773,51,H,0
O,22,539,79,633,47,H,0
O,22,541,73,534,71,A,0
O,22,546,80,615,72,A,0
O,22,549,69,662,57,N,0
O,22,558,73,533,59,H,0
O,22,560,77,813,66,A,0
O,22,564,84,702,73,H,0
O,22,565,76,553,69,N,0
O,22,576,58,728,49,A,0
O,22,579,82,548,68,A,0
O,22,580,67,807,57,H,0
O,22,581,86,762,76,A,0
O,22,592,68,595,52,H,0
O,22,599,65,736,50,H,0
O,22,604,79,814,58,H,0
O,22,607,74,849,61,N,0
O,22,620,75,566,61,H,0
O,22,623,78,850,64,H,0
O,22,626,64,835,63,A,0
O,22,629,84,791,53,H,0
O,22,640,73,552,49,N,0
O,22,642,86,611,82,H,0
O,22,648,77,782,71,H,0
O,22,653,58,567,41,A,0
O,22,660,93,770,68,H,0
O,22,663,83,776,65,H,0
O,22,666,81,542,49,H,0
O,22,675,75,803,50,H,0
O,22,676,99,547,56,H,0
O,22,683,97,515,94,A,0
O,22,689,63,806,62,A,0
O,22,692,87,799,70,H,0
O,22,698,70,677,48,H,0
O,22,706,56,838,51,H,0
O,22,711,68,632,58,H,0
O,22,715,69,645,53,H,0
O,22,716,92,618,61,H,0
O,22,717,80,638,62,H,0
O,22,720,84,646,64,H,0
O,22,722,80,734,58,H,0
O,22,737,106,828,64,H,0
O,22,739,59,657,46,A,0
O,22,741,75,785,58,H,0
O,22,742,77,598,65,H,0
O,22,743,65,649,52,H,0
O,22,744,88,593,73,N,0
O,22,751,71,724,65,N,0
O,22,759,52,834,48,H,0
O,22,761,77,634,73,H,0
O,22,763,77,821,74,A,0
O,22,766,90,570,56,H,0
O,22,780,75,685,39,H,0
O,22,783,57,830,52,N,0
O,22,786,88,561,73,H,0
O,22,788,108,795,99,H,3
O,22,789,66,520,46,H,0
O,22,793,78,731,62,N,0
O,22,796,63,765,61,A,0
O,22,802,79,652,65,H,0
O,22,805,77,800,59,H,0
O,22,812,76,608,66,H,0
O,22,815,76,760,70,A,0
O,22,816,115,832,95,H,0
O,22,820,75,588,61,N,0
O,22,822,77,621,44,H,0
O,22,833,73,524,44,H,0
O,22,839,76,837,52,H,0
O,22,843,69,550,50,N,0
O,22,845,69,555,60,N,0
O,22,846,74,628,57,N,0
O,22,851,69,537,53,H,0
O,22,854,69,585,65,N,0
O,23,516,80,797,66,H,0
O,23,518,75,614,54,H,0
O,23,528,69,712,64,H,1
O,23,531,70,532,68,A,0
O,23,559,81,655,55,N,0
O,23,572,80,852,77,H,0
O,23,577,64,512,53,N,0
O,23,580,74,820,72,H,0
O,23,586,77,554,71,H,0
O,23,589,81,619,60,A,0
O,23,605,59,823,52,N,0
O,23,607,61,549,59,N,1
O,23,612,78,700,60,H,0
O,23,636,89,718,59,H,0
O,23,640,73,783,65,N,1
O,23,644,76,777,67,A,0
O,23,650,86,513,66,H,0
O,23,658,69,509,62,A,0
O,23,661,87,643,74,H,0
O,23,668,77,591,58,H,0
O,23,681,70,755,66,A,0
O,23,704,74,686,64,A,0
O,23,713,88,758,72,A,0
O,23,724,72,593,51,N,0
O,23,727,71,754,63,H,0
O,23,729,87,750,75,H,0
O,23,751,80,744,68,N,0
O,23,753,76,721,64,N,0
O,23,768,83,508,67,H,0
O,23,771,76,639,54,H,0
O,23,792,72,774,65,A,0
O,23,807,75,588,54,N,0
O,23,817,80,616,59,H,0
O,23,824,81,693,66,H,0
O,23,827,84,511,72,N,0
O,23,830,76,552,65,N,0
O,23,833,83,578,77,H,0
O,23,847,62,610,61,H,0
O,23,849,78,662,69,N,0
O,24,504,79,521,76,N,0
O,24,595,54,627,49,N,0
O,24,617,100,721,93,N,0
O,24,660,71,853,61,N,0
O,24,670,83,562,76,N,1
O,24,673,82,535,73,N,0
O,24,702,84,693,68,H,0
O,24,732,74,810,47,N,0
O,24,768,70,605,66,H,0
O,24,794,69,551,60,N,0
O,24,823,68,508,53,N,0
O,24,843,85,647,62,N,0
O,25,503,68,514,65,H,0
O,25,512,71,655,52,N,0
O,25,521,72,627,62,N,1
O,25,523,66,649,62,N,0
O,25,535,69,810,67,N,0
O,25,536,87,842,70,H,0
O,25,540,59,710,58,H,0
O,25,543,94,812,84,H,0
O,25,551,87,647,79,N,0
O,25,561,78,798,60,N,0
O,25,576,74,828,61,H,0
O,25,577,68,559,59,N,0
O,25,586,94,515,85,A,0
O,25,592,77,671,74,N,0
O,25,595,60,504,51,N,0
O,25,598,72,814,66,A,0
O,25,604,67,634,64,H,0
O,25,606,85,667,74,H,0
O,25,624,79,707,66,H,0
O,25,629,65,780,54,N,0
O,25,636,112,792,75,H,0
O,25,645,72,685,53,N,0
O,25,660,79,670,65,N,0
O,25,676,66,723,61,N,0
O,25,679,75,852,73,A,0
O,25,688,70,709,63,A,0
O,25,701,83,613,71,A,0
O,25,715,72,717,58,N,0
O,25,722,68,530,57,N,0
O,25,730,75,610,66,N,0
O,25,732,61,673,56,N,0
O,25,743,63,675,62,N,0
O,25,746,83,663,75,N,0
O,25,753,72,617,65,N,0
O,25,763,67,735,63,N,0
O,25,769,97,633,93,H,0
O,25,771,78,590,58,H,0
O,25,775,67,762,44,N,0
O,25,778,77,766,68,N,0
O,25,786,85,558,60,H,0
O,25,789,61,831,50,H,0
O,25,790,86,554,69,H,0
O,25,791,73,638,67,N,0
O,25,803,61,547,50,N,0
O,25,818,74,560,43,H,0
O,25,821,60,623,58,N,0
O,25,825,85,699,76,H,0
O,25,826,97,600,89,A,0
O,25,841,78,705,69,N,0
O,25,843,73,794,66,N,0
O,25,844,71,689,62,A,0
O,25,850,81,773,66,N,0
O,25,853,80,562,67,N,0
O,26,502,68,545,58,H,0
O,26,510,93,683,92,H,1
O,26,513,71,538,62,H,0
O,26,517,64,854,48,H,0
O,26,522,95,579,62,A,0
O,26,523,67,803,64,N,0
O,26,526,79,711,73,H,0
O,26,527,82,737,77,A,0
O,26,530,72,623,68,N,0
O,26,533,85,838,61,A,0
O,26,541,70,619,54,H,0
O,26,544,51,759,44,N,0
O,26,547,74,649,70,N,0
O,26,561,67,828,59,N,0
O,26,567,68,611,56,H,0
O,26,569,74,799,69,H,0
O,26,572,83,748,80,A,0
O,26,573,68,574,66,H,1
O,26,575,78,519,72,A,0
O,26,576,69,798,59,H,0
O,26,580,81,594,67,H,0
O,26,583,82,815,61,A,0
O,26,592,73,746,58,N,0
O,26,603,97,642,64,H,0
O,26,610,78,852,67,A,0
O,26,620,76,582,54,H,0
O,26,621,68,677,65,A,0
O,26,624,93,762,53,H,0
O,26,625,90,716,72,H,0
O,26,628,73,694,63,H,0
O,26,635,53,813,51,H,0
O,26,637,70,631,57,N,0
O,26,638,85,685,68,N,0
O,26,643,74,693,73,H,0
O,26,645,63,791,60,N,0
O,26,646,67,584,64,A,0
O,26,658,68,596,44,H,0
O,26,661,60,719,53,N,0
O,26,664,60,811,58,H,0
O,26,665,65,509,58,H,0
O,26,668,70,760,41,H,0
O,26,669,82,587,58,H,0
O,26,671,106,663,68,N,0
O,26,675,69,723,55,N,0
O,26,678,83,802,75,H,0
O,26,686,65,692,56,A,1
O,26,700,72,659,58,H,0
O,26,712,70,851,67,H,0
O,26,714,52,690,45,H,0
O,26,715,67,629,65,N,0
O,26,717,64,780,52,N,0
O,26,718,83,542,75,H,0
O,26,720,110,777,47,H,0
O,26,721,81,705,60,N,0
O,26,722,77,821,55,N,0
O,26,725,89,681,66,H,0
O,26,726,64,599,57,A,0
O,26,730,82,679,73,N,0
O,26,731,72,855,56,H,0
O,26,735,71,773,69,N,0
O,26,738,64,537,38,H,0
O,26,741,75,568,65,A,0
O,26,743,59,676,52,N,0
O,26,744,58,524,50,H,0
O,26,749,74,622,64,H,0
O,26,754,89,713,48,H,0
O,26,756,59,727,55,H,0
O,26,757,89,652,84,A,0
O,26,758,74,597,67,H,0
O,26,764,95,648,66,H,0
O,26,766,99,531,79,N,0
O,26,775,98,707,71,N,0
O,26,776,66,555,65,A,0
O,26,778,55,789,48,A,0
O,26,785,60,706,46,H,0
O,26,796,74,752,53,H,0
O,26,800,80,826,64,N,0
O,26,801,76,602,71,H,0
O,26,805,90,593,59,H,0
O,26,806,60,520,58,A,0
O,26,808,59,566,58,A,0
O,26,809,76,507,72,H,0
O,26,817,76,651,71,H,0
O,26,820,79,804,57,H,0
O,26,822,89,774,49,H,0
O,26,829,81,641,63,H,0
O,26,831,74,570,66,N,1
O,26,833,75,601,59,A,0
O,26,836,64,616,54,H,0
O,26,841,93,753,56,N,0
O,26,845,90,529,83,A,1
O,26,846,69,552,54,A,0
O,26,847,78,839,68,A,0
O,26,850,84,763,83,N,0
O,27,503,80,704,68,H,0
O,27,504,68,670,66,N,0
O,27,521,69,853,64,N,0
O,27,539,81,736,60,H,0
O,27,550,67,544,53,H,0
O,27,551,70,535,69,N,0
O,27,557,91,755,75,H,2
O,27,561,61,576,54,A,0
O,27,578,71,740,63,H,0
O,27,586,82,710,56,H,0
O,27,595,57,660,56,N,0
O,27,600,80,800,77,H,0
O,27,610,59,679,56,N,0
O,27,612,78,528,70,A,0
O,27,624,80,775,77,H,0
O,27,626,77,516,72,A,0
O,27,627,63,562,55,N,0
O,27,639,63,682,57,A,0
O,27,647,79,810,68,N,0
O,27,650,68,788,63,A,0
O,27,674,73,787,58,H,0
O,27,695,69,703,52,H,0
O,27,698,51,818,48,A,0
O,27,708,80,699,73,H,0
O,27,762,75,707,54,N,0
O,27,768,74,515,61,A,0
